# Backtest Dashboard Export
# strategy_name: Hierarchical_Adaptive_v3_5b
# start_date: 2010-01-01
# end_date: 2026-01-20
# initial_capital: 10000.00
# total_return: 8102.29
# annualized_return: 31.61
# sharpe_ratio: 1.14
# max_drawdown: -29.26
# alpha: 6.60
# baseline_ticker: QQQ
Date,Portfolio_Value,Baseline_Value,BuyHold_Value,Regime,Trend,Vol
2022-02-18,253325.39,73569.58,73569.58,6,BearStrong,High
2022-02-22,252375.35,72830.68,72830.68,6,BearStrong,High
2022-02-23,256771.33,70965.10,70965.10,6,BearStrong,High
2022-02-24,256384.87,73349.85,73349.85,6,BearStrong,High
2022-02-25,256223.84,74487.29,74487.29,6,BearStrong,High
2022-02-28,248993.82,74709.18,74709.18,6,BearStrong,High
2022-03-01,245402.96,73565.27,73565.27,6,BearStrong,High
2022-03-02,255515.33,74799.66,74799.66,6,BearStrong,High
2022-03-03,252069.40,73731.15,73731.15,6,BearStrong,High
2022-03-04,246836.09,72662.65,72662.65,6,BearStrong,High
2022-03-07,248961.62,69982.77,69982.77,6,BearStrong,High
2022-03-08,251956.68,69657.48,69657.48,6,BearStrong,High
2022-03-09,255467.03,72165.02,72165.02,6,BearStrong,High
2022-03-10,259911.32,71363.64,71363.64,6,BearStrong,High
2022-03-11,258607.01,69883.67,69883.67,6,BearStrong,High
2022-03-14,266400.62,68541.58,68541.58,6,BearStrong,High
2022-03-15,266883.70,70691.51,70691.51,6,BearStrong,High
2022-03-16,263453.87,73313.23,73313.23,6,BearStrong,High
2022-03-17,266223.50,74200.78,74200.78,4,Sideways,High
2022-03-18,261956.33,75719.52,75719.52,4,Sideways,High
2022-03-21,270007.58,75415.77,75415.77,4,Sideways,High
2022-03-22,274145.93,76897.89,76897.89,4,Sideways,High
2022-03-23,265869.24,75792.76,75792.76,4,Sideways,High
2022-03-24,268944.82,77477.38,77477.38,4,Sideways,High
2022-03-25,273839.98,77412.75,77412.75,4,Sideways,High
2022-03-28,270490.66,78610.51,78610.51,4,Sideways,High
2022-03-29,267737.13,79963.38,79963.38,4,Sideways,High
2022-03-30,265209.04,79080.14,79080.14,4,Sideways,High
2022-03-31,263808.12,78099.96,78099.96,4,Sideways,High
2022-04-01,262890.28,77951.31,77951.31,4,Sideways,High
2022-04-04,265112.42,79556.23,79556.23,4,Sideways,High
2022-04-05,273211.98,77789.75,77789.75,4,Sideways,High
2022-04-06,276271.46,76100.82,76100.82,4,Sideways,High
2022-04-07,279282.62,76281.78,76281.78,4,Sideways,High
2022-04-08,283485.38,75215.42,75215.42,4,Sideways,High
2022-04-11,289749.25,73436.02,73436.02,4,Sideways,High
2022-04-12,290200.12,73125.81,73125.81,4,Sideways,High
2022-04-13,288992.43,74612.24,74612.24,4,Sideways,High
2022-04-14,297929.32,72906.07,72906.07,4,Sideways,High
2022-04-18,300344.69,72962.09,72962.09,4,Sideways,High
2022-04-19,303339.76,74592.85,74592.85,4,Sideways,High
2022-04-20,294113.03,73504.95,73504.95,4,Sideways,High
2022-04-21,297575.06,71984.06,71984.06,4,Sideways,High
2022-04-22,300167.57,70099.10,70099.10,4,Sideways,High
2022-04-25,295497.84,70999.57,70999.57,4,Sideways,High
2022-04-26,291440.01,68319.69,68319.69,6,BearStrong,High
2022-04-27,296367.38,68237.83,68237.83,6,BearStrong,High
2022-04-28,296206.35,70661.35,70661.35,6,BearStrong,High
2022-04-29,301777.82,67481.69,67481.69,6,BearStrong,High
2022-05-02,309651.94,68608.36,68608.36,6,BearStrong,High
2022-05-03,306431.44,68681.60,68681.60,6,BearStrong,High
2022-05-04,303999.96,71003.88,71003.88,6,BearStrong,High
2022-05-05,316286.17,67427.83,67427.83,6,BearStrong,High
2022-05-06,324256.91,66619.99,66619.99,6,BearStrong,High
2022-05-09,319651.59,64013.36,64013.36,6,BearStrong,High
2022-05-10,314692.02,64791.04,64791.04,6,BearStrong,High
2022-05-11,305416.98,62869.45,62869.45,6,BearStrong,High
2022-05-12,305722.93,62720.81,62720.81,6,BearStrong,High
2022-05-13,313339.41,65045.24,65045.24,6,BearStrong,High
2022-05-16,313403.82,64291.25,64291.25,6,BearStrong,High
2022-05-17,319667.69,65956.48,65956.48,6,BearStrong,High
2022-05-18,308717.99,62718.66,62718.66,6,BearStrong,High
2022-05-19,307590.82,62382.59,62382.59,6,BearStrong,High
2022-05-20,301954.94,62188.71,62188.71,6,BearStrong,High
2022-05-23,309571.43,63222.75,63222.75,6,BearStrong,High
2022-05-24,300006.54,61878.50,61878.50,6,BearStrong,High
2022-05-25,298219.16,62744.51,62744.51,6,BearStrong,High
2022-05-26,300280.28,64482.98,64482.98,6,BearStrong,High
2022-05-27,299394.65,66587.68,66587.68,6,BearStrong,High
2022-05-31,308701.89,66411.03,66411.03,4,Sideways,High
2022-06-01,309474.81,65919.86,65919.86,4,Sideways,High
2022-06-02,309329.89,67725.12,67725.12,4,Sideways,High
2022-06-03,310489.27,65962.95,65962.95,4,Sideways,High
2022-06-06,309906.37,66182.68,66182.68,3,Sideways,Low
2022-06-07,313801.29,66753.55,66753.55,4,Sideways,High
2022-06-08,316317.01,66273.16,66273.16,3,Sideways,Low
2022-06-09,303873.58,64498.06,64498.06,4,Sideways,High
2022-06-10,306245.08,62223.18,62223.18,4,Sideways,High
2022-06-13,317742.20,59330.03,59330.03,4,Sideways,High
2022-06-14,322787.45,59437.74,59437.74,4,Sideways,High
2022-06-15,314731.33,60922.02,60922.02,4,Sideways,High
2022-06-16,312104.08,58464.02,58464.02,6,BearStrong,High
2022-06-17,310360.33,59174.92,59174.92,6,BearStrong,High
2022-06-21,317323.70,60551.49,60551.49,6,BearStrong,High
2022-06-22,306372.95,60463.16,60463.16,6,BearStrong,High
2022-06-23,303059.83,61363.64,61363.64,6,BearStrong,High
2022-06-24,307849.33,63466.18,63466.18,4,Sideways,High
2022-06-27,311208.95,63000.86,63000.86,4,Sideways,High
2022-06-28,309511.70,61081.43,61081.43,4,Sideways,High
2022-06-29,303792.20,61137.44,61137.44,4,Sideways,High
2022-06-30,300386.08,60379.15,60379.15,4,Sideways,High
2022-07-01,296805.58,60777.68,60777.68,4,Sideways,High
2022-07-05,294038.83,61818.18,61818.18,4,Sideways,High
2022-07-06,299653.70,62214.56,62214.56,4,Sideways,High
2022-07-07,302711.08,63545.89,63545.89,4,Sideways,High
2022-07-08,306919.33,63625.59,63625.59,4,Sideways,High
2022-07-11,300653.45,62266.26,62266.26,4,Sideways,High
2022-07-12,298642.33,61663.08,61663.08,4,Sideways,High
2022-07-13,294352.70,61535.98,61535.98,4,Sideways,High
2022-07-14,296583.85,61755.71,61755.71,3,Sideways,Low
2022-07-15,304005.11,62875.92,62875.92,3,Sideways,Low
2022-07-18,301962.42,62343.82,62343.82,3,Sideways,Low
2022-07-19,313212.15,64261.09,64261.09,3,Sideways,Low
2022-07-20,320454.33,65280.05,65280.05,3,Sideways,Low
2022-07-21,327009.61,66217.15,66217.15,3,Sideways,Low
2022-07-22,318755.81,65056.01,65056.01,3,Sideways,Low
2022-07-25,317333.37,64685.48,64685.48,3,Sideways,Low
2022-07-26,307330.27,63414.48,63414.48,3,Sideways,Low
2022-07-27,325560.04,66094.36,66094.36,3,Sideways,Low
2022-07-28,330090.56,66740.63,66740.63,3,Sideways,Low
2022-07-29,338815.57,67957.78,67957.78,3,Sideways,Low
2022-08-01,338658.44,67916.85,67916.85,3,Sideways,Low
2022-08-02,337042.62,67714.35,67714.35,3,Sideways,Low
2022-08-03,350270.30,69558.38,69558.38,3,Sideways,Low
2022-08-04,352706.86,69883.67,69883.67,3,Sideways,Low
2022-08-05,348512.37,69312.80,69312.80,3,Sideways,Low
2022-08-08,347652.29,69088.75,69088.75,3,Sideways,Low
2022-08-09,341017.04,68306.76,68306.76,3,Sideways,Low
2022-08-10,354787.32,70213.27,70213.27,3,Sideways,Low
2022-08-11,351976.42,69814.74,69814.74,3,Sideways,Low
2022-08-12,361922.66,71174.06,71174.06,3,Sideways,Low
2022-08-15,364130.75,71749.25,71749.25,3,Sideways,Low
2022-08-16,365022.83,71581.21,71581.21,3,Sideways,Low
2022-08-17,358767.64,70764.76,70764.76,3,Sideways,Low
2022-08-18,360003.22,70934.94,70934.94,3,Sideways,Low
2022-08-19,349570.08,69551.92,69551.92,3,Sideways,Low
2022-08-22,342540.58,67720.81,67720.81,3,Sideways,Low
2022-08-23,335594.75,67664.80,67664.80,3,Sideways,Low
2022-08-24,336929.57,67860.84,67860.84,3,Sideways,Low
2022-08-25,345541.84,69060.75,69060.75,3,Sideways,Low
2022-08-26,324916.55,66230.07,66230.07,3,Sideways,Low
2022-08-29,322410.74,65577.34,65577.34,3,Sideways,Low
2022-08-30,315158.82,64847.05,64847.05,3,Sideways,Low
2022-08-31,312500.49,64470.06,64470.06,3,Sideways,Low
2022-09-01,312387.35,64498.06,64498.06,5,BearStrong,Low
2022-09-02,309051.12,63586.82,63586.82,5,BearStrong,Low
2022-09-06,312630.30,63130.12,63130.12,5,BearStrong,Low
2022-09-07,312598.52,64405.43,64405.43,5,BearStrong,Low
2022-09-08,315351.20,64739.34,64739.34,5,BearStrong,Low
2022-09-09,318361.87,66154.67,66154.67,5,BearStrong,Low
2022-09-12,321847.72,66940.97,66940.97,5,BearStrong,Low
2022-09-13,312550.72,63270.14,63270.14,5,BearStrong,Low
2022-09-14,313096.78,63772.08,63772.08,5,BearStrong,Low
2022-09-15,310746.72,62710.04,62710.04,5,BearStrong,Low
2022-09-16,311269.66,62326.58,62326.58,5,BearStrong,Low
2022-09-19,311804.11,62699.27,62699.27,5,BearStrong,Low
2022-09-20,312670.69,62199.48,62199.48,5,BearStrong,Low
2022-09-21,306559.52,61085.74,61085.74,5,BearStrong,Low
2022-09-22,309669.29,60333.91,60333.91,5,BearStrong,Low
2022-09-23,306417.71,59351.57,59351.57,5,BearStrong,Low
2022-09-26,309737.72,59105.99,59105.99,5,BearStrong,Low
2022-09-27,315530.93,59129.69,59129.69,5,BearStrong,Low
2022-09-28,310495.03,60305.90,60305.90,5,BearStrong,Low
2022-09-29,307567.04,58567.43,58567.43,5,BearStrong,Low
2022-09-30,307869.35,57574.32,57574.32,5,BearStrong,Low
2022-10-03,307852.72,58925.03,58925.03,5,BearStrong,Low
2022-10-04,312777.55,60777.68,60777.68,5,BearStrong,Low
2022-10-05,314983.52,60745.37,60745.37,5,BearStrong,Low
2022-10-06,315064.55,60267.13,60267.13,5,BearStrong,Low
2022-10-07,311588.82,57970.70,57970.70,5,BearStrong,Low
2022-10-10,313692.02,57391.21,57391.21,5,BearStrong,Low
2022-10-11,310926.99,56602.76,56602.76,5,BearStrong,Low
2022-10-12,309372.53,56583.37,56583.37,3,Sideways,Low
2022-10-13,318993.08,57910.38,57910.38,5,BearStrong,Low
2022-10-14,315875.89,56169.75,56169.75,5,BearStrong,Low
2022-10-17,322132.28,58024.56,58024.56,5,BearStrong,Low
2022-10-18,322980.21,58483.41,58483.41,5,BearStrong,Low
2022-10-19,325941.29,58270.14,58270.14,5,BearStrong,Low
2022-10-20,328679.50,57972.86,57972.86,5,BearStrong,Low
2022-10-21,336358.93,59332.18,59332.18,5,BearStrong,Low
2022-10-24,337822.49,59984.92,59984.92,3,Sideways,Low
2022-10-25,349904.09,61225.76,61225.76,3,Sideways,Low
2022-10-26,338925.29,59872.90,59872.90,3,Sideways,Low
2022-10-27,330212.29,58782.85,58782.85,3,Sideways,Low
2022-10-28,344215.79,60581.65,60581.65,3,Sideways,Low
2022-10-31,341043.89,59877.21,59877.21,3,Sideways,Low
2022-11-01,333697.09,59265.40,59265.40,3,Sideways,Low
2022-11-02,317661.99,57233.95,57233.95,3,Sideways,Low
2022-11-03,309183.69,56115.90,56115.90,3,Sideways,Low
2022-11-04,315871.99,57018.53,57018.53,3,Sideways,Low
2022-11-07,318694.69,57645.41,57645.41,3,Sideways,Low
2022-11-08,323767.79,58065.49,58065.49,3,Sideways,Low
2022-11-09,313404.79,56725.55,56725.55,3,Sideways,Low
2022-11-10,344284.84,60911.25,60911.25,4,Sideways,High
2022-11-11,345973.69,62033.61,62033.61,4,Sideways,High
2022-11-14,346911.94,61490.74,61490.74,4,Sideways,High
2022-11-15,340184.68,62341.66,62341.66,4,Sideways,High
2022-11-16,331534.02,61490.74,61490.74,4,Sideways,High
2022-11-17,335662.32,61355.02,61355.02,4,Sideways,High
2022-11-18,337885.97,61357.17,61357.17,4,Sideways,High
2022-11-21,336422.30,60725.98,60725.98,4,Sideways,High
2022-11-22,331139.95,61600.60,61600.60,4,Sideways,High
2022-11-23,324731.71,62218.87,62218.87,4,Sideways,High
2022-11-25,326017.11,61809.56,61809.56,4,Sideways,High
2022-11-28,324881.83,60902.63,60902.63,4,Sideways,High
2022-11-29,329122.72,60441.62,60441.62,4,Sideways,High
2022-11-30,326748.94,63196.90,63196.90,4,Sideways,High
2022-12-01,315105.26,63274.45,63274.45,4,Sideways,High
2022-12-02,311314.73,63022.40,63022.40,4,Sideways,High
2022-12-05,315302.29,61964.67,61964.67,4,Sideways,High
2022-12-06,311361.64,60680.74,60680.74,4,Sideways,High
2022-12-07,304080.82,60433.00,60433.00,4,Sideways,High
2022-12-08,304822.04,61148.21,61148.21,4,Sideways,High
2022-12-09,312618.90,60758.29,60758.29,4,Sideways,High
2022-12-12,312095.03,61520.90,61520.90,3,Sideways,Low
2022-12-13,319077.33,62182.25,62182.25,3,Sideways,Low
2022-12-14,315624.65,61721.24,61721.24,3,Sideways,Low
2022-12-15,300768.09,59648.86,59648.86,3,Sideways,Low
2022-12-16,296729.14,59080.14,59080.14,3,Sideways,Low
2022-12-19,292796.14,58110.73,58110.73,3,Sideways,Low
2022-12-20,290015.22,58065.49,58065.49,3,Sideways,Low
2022-12-21,295791.10,58907.80,58907.80,3,Sideways,Low
2022-12-22,285644.92,57466.61,57466.61,3,Sideways,Low
2022-12-23,286048.29,57595.86,57595.86,5,BearStrong,Low
2022-12-27,280570.99,56781.56,56781.56,5,BearStrong,Low
2022-12-28,277672.69,56031.88,56031.88,5,BearStrong,Low
2022-12-29,282861.19,57397.67,57397.67,5,BearStrong,Low
2022-12-30,280713.46,57363.21,57363.21,3,Sideways,Low
2023-01-03,277663.07,56975.44,56975.44,5,BearStrong,Low
2023-01-04,280670.57,57246.88,57246.88,5,BearStrong,Low
2023-01-05,279176.57,56350.71,56350.71,5,BearStrong,Low
2023-01-06,286141.07,57906.07,57906.07,5,BearStrong,Low
2023-01-09,287054.57,58280.91,58280.91,5,BearStrong,Low
2023-01-10,285912.99,58774.24,58774.24,3,Sideways,Low
2023-01-11,292709.31,59791.04,59791.04,3,Sideways,Low
2023-01-12,294892.71,60114.17,60114.17,3,Sideways,Low
2023-01-13,297705.99,60527.79,60527.79,3,Sideways,Low
2023-01-17,298523.33,60650.58,60650.58,3,Sideways,Low
2023-01-18,293140.25,59862.13,59862.13,3,Sideways,Low
2023-01-19,288968.83,59274.02,59274.02,3,Sideways,Low
2023-01-20,300034.49,60896.17,60896.17,3,Sideways,Low
2023-01-23,305297.13,62249.03,62249.03,3,Sideways,Low
2023-01-24,308539.19,62121.93,62121.93,3,Sideways,Low
2023-01-25,307508.79,61984.06,61984.06,3,Sideways,Low
2023-01-26,316039.09,63192.59,63192.59,3,Sideways,Low
2023-01-27,320493.25,63821.63,63821.63,3,Sideways,Low
2023-01-30,315473.63,62531.24,62531.24,3,Sideways,Low
2023-01-31,317821.97,63468.33,63468.33,3,Sideways,Low
2023-02-01,327671.61,64825.51,64825.51,3,Sideways,Low
2023-02-02,344503.77,67152.09,67152.09,3,Sideways,Low
2023-02-03,335568.93,65958.64,65958.64,3,Sideways,Low
2023-02-06,333398.51,65400.69,65400.69,3,Sideways,Low
2023-02-07,341417.85,66755.71,66755.71,3,Sideways,Low
2023-02-08,332415.51,65568.72,65568.72,3,Sideways,Low
2023-02-09,328092.33,64989.23,64989.23,3,Sideways,Low
2023-02-10,324889.09,64562.69,64562.69,3,Sideways,Low
2023-02-13,328911.49,65596.73,65596.73,3,Sideways,Low
2023-02-14,335953.95,66081.43,66081.43,3,Sideways,Low
2023-02-15,339683.41,66587.68,66587.68,3,Sideways,Low
2023-02-16,330221.89,65338.22,65338.22,3,Sideways,Low
2023-02-17,326791.93,64877.21,64877.21,3,Sideways,Low
2023-02-21,315598.27,63341.23,63341.23,3,Sideways,Low
2023-02-22,315844.39,63388.63,63388.63,3,Sideways,Low
2023-02-23,319727.33,63942.27,63942.27,3,Sideways,Low
2023-02-24,311627.38,62871.61,62871.61,1,BullStrong,Low
2023-02-27,312155.39,63321.84,63321.84,3,Sideways,Low
2023-02-28,312864.35,63239.98,63239.98,3,Sideways,Low
2023-03-01,309313.34,62731.58,62731.58,3,Sideways,Low
2023-03-02,312849.49,63250.75,63250.75,3,Sideways,Low
2023-03-03,321871.34,64558.38,64558.38,3,Sideways,Low
2023-03-06,322160.00,64631.62,64631.62,3,Sideways,Low
2023-03-07,316800.59,63838.86,63838.86,3,Sideways,Low
2023-03-08,318945.42,64157.69,64157.69,3,Sideways,Low
2023-03-09,311097.32,63046.10,63046.10,3,Sideways,Low
2023-03-10,305028.98,62160.71,62160.71,3,Sideways,Low
2023-03-13,306845.84,62621.71,62621.71,3,Sideways,Low
2023-03-14,317961.61,64060.75,64060.75,3,Sideways,Low
2023-03-15,320231.67,64396.81,64396.81,3,Sideways,Low
2023-03-16,332165.65,66094.36,66094.36,3,Sideways,Low
2023-03-17,329874.37,65781.99,65781.99,3,Sideways,Low
2023-03-20,330392.26,65913.40,65913.40,3,Sideways,Low
2023-03-21,337496.93,66854.80,66854.80,1,BullStrong,Low
2023-03-22,326282.01,65945.71,65945.71,1,BullStrong,Low
2023-03-23,334739.69,66727.70,66727.70,1,BullStrong,Low
