# Backtest Dashboard Export
# strategy_name: Hierarchical_Adaptive_v3_5d
# start_date: 2010-01-01
# end_date: 2026-01-20
# initial_capital: 10000.00
# total_return: 8655.13
# annualized_return: 32.15
# sharpe_ratio: 1.11
# max_drawdown: -26.84
# alpha: 7.15
# baseline_ticker: QQQ
Date,Portfolio_Value,Baseline_Value,BuyHold_Value,Regime,Trend,Vol
2018-06-15,58793.38,38125.81,38125.81,1,BullStrong,Low
2018-06-19,58322.78,38022.40,37914.69,1,BullStrong,Low
2018-06-20,59024.21,37914.69,38183.97,1,BullStrong,Low
2018-06-21,58216.12,38183.97,37852.22,1,BullStrong,Low
2018-06-22,57661.06,37852.22,37768.20,1,BullStrong,Low
2018-06-22,57612.70,37768.20,37768.20,1,BullStrong,Low
2018-06-26,55202.60,36917.28,37068.07,1,BullStrong,Low
2018-06-27,53926.98,37068.07,36563.98,1,BullStrong,Low
2018-06-28,54435.48,36563.98,36878.50,1,BullStrong,Low
2018-06-29,54769.20,36878.50,36977.60,1,BullStrong,Low
2018-06-29,54826.24,36977.60,36977.60,1,BullStrong,Low
2018-07-03,54540.15,37225.33,36794.49,1,BullStrong,Low
2018-07-03,54214.96,36794.49,36794.49,3,Sideways,Low
2018-07-05,54612.91,,37251.18,3,Sideways,Low
2018-07-06,55654.89,37251.18,37830.68,3,Sideways,Low
2018-07-06,56335.46,37830.68,37830.68,3,Sideways,Low
2018-07-10,57090.86,38171.05,38199.05,3,Sideways,Low
2018-07-11,56946.88,38199.05,38005.17,3,Sideways,Low
2018-07-12,57307.47,38005.17,38660.06,3,Sideways,Low
2018-07-13,58105.11,38660.06,38692.37,1,BullStrong,Low
2018-07-13,58124.61,38692.37,38692.37,1,BullStrong,Low
2018-07-17,58473.60,38599.74,38834.55,1,BullStrong,Low
2018-07-18,58391.55,38834.55,38761.31,1,BullStrong,Low
2018-07-19,57830.58,38761.31,38567.43,1,BullStrong,Low
2018-07-20,57665.63,38567.43,38558.81,1,BullStrong,Low
2018-07-20,57660.43,38558.81,38558.81,1,BullStrong,Low
2018-07-24,58475.05,38681.60,38841.02,1,BullStrong,Low
2018-07-25,60036.32,38841.02,39383.89,1,BullStrong,Low
2018-07-26,58765.67,39383.89,38787.16,1,BullStrong,Low
2018-07-27,56945.83,38787.16,38263.68,1,BullStrong,Low
2018-07-27,56629.93,38263.68,38263.68,1,BullStrong,Low
2018-07-31,55499.18,37722.96,38011.63,1,BullStrong,Low
2018-08-01,56120.89,38011.63,38155.97,1,BullStrong,Low
2018-08-02,57529.21,38155.97,38675.14,1,BullStrong,Low
2018-08-03,58151.50,38675.14,38793.62,1,BullStrong,Low
2018-08-03,58147.12,38793.62,38793.62,3,Sideways,Low
2018-08-07,58749.90,39021.97,39164.15,3,Sideways,Low
2018-08-08,58952.22,39164.15,39211.55,3,Sideways,Low
2018-08-09,58998.30,39211.55,39187.85,3,Sideways,Low
2018-08-10,58690.46,39187.85,38888.41,3,Sideways,Low
2018-08-10,58331.84,38888.41,38888.41,3,Sideways,Low
2018-08-14,58461.80,38845.33,39088.75,3,Sideways,Low
2018-08-15,58320.80,39088.75,38610.51,3,Sideways,Low
2018-08-16,57853.06,38610.51,38737.61,3,Sideways,Low
2018-08-17,58003.50,38737.61,38746.23,3,Sideways,Low
2018-08-17,58013.82,38746.23,38746.23,3,Sideways,Low
2018-08-21,58068.66,38711.76,38853.94,3,Sideways,Low
2018-08-22,58374.22,38853.94,39004.74,3,Sideways,Low
2018-08-23,58496.08,39004.74,38948.73,3,Sideways,Low
2018-08-24,58754.74,38948.73,39310.64,3,Sideways,Low
2018-08-24,59188.18,39310.64,39310.64,3,Sideways,Low
2018-08-28,60086.36,39711.33,39769.50,3,Sideways,Low
2018-08-29,60592.12,39769.50,40228.35,3,Sideways,Low
2018-08-30,60859.82,40228.35,40157.26,1,BullStrong,Low
2018-08-31,60922.62,40157.26,40208.96,1,BullStrong,Low
2018-08-31,60954.06,40208.96,40208.96,1,BullStrong,Low
2018-09-04,60519.87,,40036.62,1,BullStrong,Low
2018-09-05,58981.22,40036.62,39519.60,1,BullStrong,Low
2018-09-06,57722.70,39519.60,39166.31,1,BullStrong,Low
2018-09-07,57174.65,39166.31,39015.51,1,BullStrong,Low
2018-09-07,57082.95,39015.51,39015.51,1,BullStrong,Low
2018-09-11,58202.90,39146.92,39448.51,1,BullStrong,Low
2018-09-12,58088.42,39448.51,39332.18,1,BullStrong,Low
2018-09-13,59027.43,39332.18,39752.26,1,BullStrong,Low
2018-09-14,59118.29,39752.26,39635.93,3,Sideways,Low
2018-09-14,58980.05,39635.93,39635.93,3,Sideways,Low
2018-09-18,58073.52,39065.06,39388.19,3,Sideways,Low
2018-09-19,58431.98,39388.19,39358.04,3,Sideways,Low
2018-09-20,58757.07,39358.04,39793.19,3,Sideways,Low
2018-09-21,59085.21,39793.19,39575.61,3,Sideways,Low
2018-09-21,58826.65,39575.61,39575.61,3,Sideways,Low
2018-09-25,59020.85,39614.39,39668.25,3,Sideways,Low
2018-09-26,59072.93,39668.25,39696.25,3,Sideways,Low
2018-09-27,59433.09,39696.25,40032.31,3,Sideways,Low
2018-09-28,59813.73,40032.31,40023.70,3,Sideways,Low
2018-09-28,59803.49,40023.70,40023.70,3,Sideways,Low
2018-10-02,59900.77,40105.56,40015.08,3,Sideways,Low
2018-10-03,59829.00,40015.08,40058.16,3,Sideways,Low
2018-10-04,59187.28,40058.16,39289.10,3,Sideways,Low
2018-10-05,57842.63,39289.10,38808.70,3,Sideways,Low
2018-10-05,57271.75,38808.70,38808.70,3,Sideways,Low
2018-10-09,56876.08,38571.74,38696.68,3,Sideways,Low
2018-10-10,55609.78,38696.68,36994.83,3,Sideways,Low
2018-10-11,53202.62,36994.83,36535.98,3,Sideways,Low
2018-10-12,53426.87,36535.98,37552.78,3,Sideways,Low
2018-10-12,54635.19,37552.78,37552.78,3,Sideways,Low
2018-10-16,54541.08,37098.23,38177.51,3,Sideways,Low
2018-10-17,56106.46,38177.51,38192.59,4,Sideways,High
2018-10-18,56156.59,38192.59,37307.20,4,Sideways,High
2018-10-19,56276.89,37307.20,37272.73,4,Sideways,High
2018-10-19,56276.89,37272.73,37272.73,4,Sideways,High
2018-10-23,56196.69,37464.45,37326.58,4,Sideways,High
2018-10-24,55695.44,37326.58,35618.27,4,Sideways,High
2018-10-25,55956.09,35618.27,36850.50,4,Sideways,High
2018-10-26,55575.14,36850.50,35902.63,4,Sideways,High
2018-10-26,55575.14,35902.63,35902.63,4,Sideways,High
2018-10-30,56036.29,35163.72,35743.21,4,Sideways,High
2018-10-31,56387.16,35743.21,36583.37,4,Sideways,High
2018-11-01,56347.06,36583.37,37065.92,4,Sideways,High
2018-11-02,57199.19,37065.92,36488.58,4,Sideways,High
2018-11-02,57199.19,36488.58,36488.58,4,Sideways,High
2018-11-06,56958.59,36398.10,36673.85,4,Sideways,High
2018-11-07,56878.39,36673.85,37824.21,4,Sideways,High
2018-11-08,56908.46,37824.21,37582.94,4,Sideways,High
2018-11-09,56357.09,37582.94,36949.59,4,Sideways,High
2018-11-09,56357.09,36949.59,36949.59,4,Sideways,High
2018-11-13,55996.19,35831.54,35861.70,4,Sideways,High
2018-11-14,55926.01,35861.70,35588.11,6,BearStrong,High
2018-11-15,55976.14,35588.11,36210.69,6,BearStrong,High
2018-11-16,55615.24,36210.69,36083.58,6,BearStrong,High
2018-11-16,55615.24,36083.58,36083.58,6,BearStrong,High
2018-11-20,55394.69,34911.68,34286.95,6,BearStrong,High
2018-11-21,55414.74,34286.95,34547.61,6,BearStrong,High
2018-11-21,55414.74,34547.61,34547.61,6,BearStrong,High
2018-11-23,55374.64,,34297.72,6,BearStrong,High
2018-11-23,55374.64,34297.72,34297.72,6,BearStrong,High
2018-11-27,55424.76,35090.48,35208.96,6,BearStrong,High
2018-11-28,56369.19,35208.96,36342.09,3,Sideways,Low
2018-11-29,57361.71,36342.09,36223.61,6,BearStrong,High
2018-11-30,57496.00,36223.61,36486.43,3,Sideways,Low
2018-11-30,57827.84,36486.43,36486.43,3,Sideways,Low
2018-12-04,56887.77,37124.08,35700.13,4,Sideways,High
2018-12-04,56887.77,35700.13,35700.13,4,Sideways,High
2018-12-06,56715.37,,35952.18,4,Sideways,High
2018-12-07,56586.07,35952.18,34765.19,4,Sideways,High
2018-12-07,56586.07,34765.19,34765.19,4,Sideways,High
2018-12-11,56327.47,35129.25,35245.58,4,Sideways,High
2018-12-12,56618.40,35245.58,35555.79,4,Sideways,High
2018-12-13,56790.80,35555.79,35566.57,4,Sideways,High
2018-12-14,56586.07,35566.57,34700.56,4,Sideways,High
2018-12-14,56586.07,34700.56,34700.56,4,Sideways,High
2018-12-18,55821.05,33914.26,34127.53,4,Sideways,High
2018-12-19,56617.57,34127.53,33289.53,4,Sideways,High
2018-12-20,56331.97,33289.53,32806.98,6,BearStrong,High
2018-12-21,56355.77,32806.98,31790.18,6,BearStrong,High
2018-12-21,56355.77,31790.18,31790.18,6,BearStrong,High
2018-12-24,56355.77,30913.40,30913.40,6,BearStrong,High
2018-12-26,55903.57,,32843.60,6,BearStrong,High
2018-12-27,55772.67,32843.60,32970.70,6,BearStrong,High
2018-12-28,56355.77,32970.70,32953.47,6,BearStrong,High
2018-12-28,56355.77,32953.47,32953.47,6,BearStrong,High
2018-12-31,56355.77,33231.37,33231.37,6,BearStrong,High
2019-01-02,56998.37,,33364.93,6,BearStrong,High
2019-01-03,57795.67,33364.93,32274.88,6,BearStrong,High
2019-01-04,56986.47,32274.88,33655.75,6,BearStrong,High
2019-01-04,56986.47,33655.75,33655.75,6,BearStrong,High
2019-01-08,56546.17,34056.44,34364.50,4,Sideways,High
2019-01-09,56403.37,34364.50,34644.55,4,Sideways,High
2019-01-10,55974.97,34644.55,34743.64,4,Sideways,High
2019-01-11,56224.87,34743.64,34616.54,4,Sideways,High
2019-01-11,56224.87,34616.54,34616.54,4,Sideways,High
2019-01-15,55748.87,34310.64,34980.61,4,Sideways,High
2019-01-16,55784.57,34980.61,34974.15,4,Sideways,High
2019-01-17,55796.47,34974.15,35249.89,4,Sideways,High
2019-01-18,55475.17,35249.89,35598.88,4,Sideways,High
2019-01-18,55475.17,35598.88,35598.88,4,Sideways,High
2019-01-22,55867.87,,34885.83,4,Sideways,High
2019-01-23,55879.77,34885.83,34931.06,4,Sideways,High
2019-01-24,56272.47,34931.06,35157.26,4,Sideways,High
2019-01-25,56010.67,35157.26,35577.34,4,Sideways,High
2019-01-25,55908.64,35577.34,35577.34,3,Sideways,Low
2019-01-29,54642.14,35137.87,34806.12,3,Sideways,Low
2019-01-30,55009.37,34806.12,35691.51,3,Sideways,Low
2019-01-31,56612.84,35691.51,36225.76,3,Sideways,Low
2019-02-01,57132.81,36225.76,36072.81,3,Sideways,Low
2019-02-01,56941.11,36072.81,36072.81,3,Sideways,Low
2019-02-05,58243.35,36520.90,36844.03,3,Sideways,Low
2019-02-06,58551.10,36844.03,36734.17,3,Sideways,Low
2019-02-07,57914.65,36734.17,36240.84,3,Sideways,Low
2019-02-08,57356.20,36240.84,36311.93,3,Sideways,Low
2019-02-08,57445.30,36311.93,36311.93,3,Sideways,Low
2019-02-12,57883.39,36277.47,36813.87,3,Sideways,Low
2019-02-13,58580.63,36813.87,36839.72,3,Sideways,Low
2019-02-14,58657.92,36839.72,36884.96,3,Sideways,Low
2019-02-15,58861.75,36884.96,37040.07,3,Sideways,Low
2019-02-15,59056.15,37040.07,37040.07,3,Sideways,Low
2019-02-19,59130.96,,37113.31,3,Sideways,Low
2019-02-20,59212.79,37113.31,37106.85,3,Sideways,Low
2019-02-21,59062.54,37106.85,36971.13,3,Sideways,Low
2019-02-22,59161.77,36971.13,37244.72,3,Sideways,Low
2019-02-22,59504.67,37244.72,37244.72,3,Sideways,Low
2019-02-26,59854.32,37380.44,37419.22,3,Sideways,Low
2019-02-27,59863.02,37419.22,37395.52,3,Sideways,Low
2019-02-28,59753.52,37395.52,37309.35,3,Sideways,Low
2019-03-01,59899.88,37309.35,37567.86,3,Sideways,Low
2019-03-01,60223.88,37567.86,37567.86,3,Sideways,Low
2019-03-05,60266.89,37574.32,37602.33,3,Sideways,Low
2019-03-06,60077.55,37602.33,37389.06,3,Sideways,Low
2019-03-07,59343.92,37389.06,36930.20,3,Sideways,Low
2019-03-08,58699.00,36930.20,36874.19,3,Sideways,Low
2019-03-08,58628.80,36874.19,36874.19,3,Sideways,Low
2019-03-12,60567.55,37641.10,37847.91,3,Sideways,Low
2019-03-13,61113.53,37847.91,38132.27,3,Sideways,Low
2019-03-14,61410.08,38132.27,38067.64,3,Sideways,Low
2019-03-15,61663.24,38067.64,38420.94,3,Sideways,Low
2019-03-15,62106.04,38420.94,38420.94,3,Sideways,Low
2019-03-19,62761.82,38442.48,38571.74,1,BullStrong,Low
2019-03-20,63267.92,38571.74,38724.69,1,BullStrong,Low
2019-03-21,65136.12,38724.69,39330.03,1,BullStrong,Low
2019-03-22,62916.52,39330.03,38466.18,1,BullStrong,Low
2019-03-22,62355.12,38466.18,38466.18,1,BullStrong,Low
2019-03-26,62582.22,38392.93,38571.74,1,BullStrong,Low
2019-03-27,61961.42,38571.74,38324.00,1,BullStrong,Low
2019-03-28,62034.92,38324.00,38412.32,1,BullStrong,Low
2019-03-29,62929.82,38412.32,38703.15,1,BullStrong,Low
2019-03-29,63118.82,38703.15,38703.15,1,BullStrong,Low
2019-04-02,65381.62,39215.86,39364.50,1,BullStrong,Low
2019-04-03,66168.32,39364.50,39590.69,1,BullStrong,Low
2019-04-04,66255.02,39590.69,39575.61,1,BullStrong,Low
2019-04-05,66854.92,39575.61,39780.27,1,BullStrong,Low
2019-04-05,66987.92,39780.27,39780.27,1,BullStrong,Low
2019-04-09,66919.72,39881.52,39741.49,1,BullStrong,Low
2019-04-10,67492.02,39741.49,39954.76,1,BullStrong,Low
2019-04-11,67315.72,39954.76,39859.97,1,BullStrong,Low
2019-04-12,67763.32,39859.97,40032.31,1,BullStrong,Low
2019-04-12,67875.32,40032.31,40032.31,1,BullStrong,Low
2019-04-16,68321.72,40038.78,40176.65,1,BullStrong,Low
2019-04-17,68833.42,40176.65,40316.67,1,BullStrong,Low
2019-04-18,69058.42,40316.67,40368.38,1,BullStrong,Low
2019-04-18,69092.02,40368.38,40368.38,1,BullStrong,Low
2019-04-23,71169.52,40482.55,40997.41,1,BullStrong,Low
2019-04-24,71068.62,40997.41,40868.16,1,BullStrong,Low
2019-04-25,71480.42,40868.16,41034.04,1,BullStrong,Low
2019-04-26,71749.02,41034.04,41070.66,1,BullStrong,Low
2019-04-26,71772.82,41070.66,41070.66,1,BullStrong,Low
2019-04-30,71027.32,41150.37,40831.54,1,BullStrong,Low
2019-05-01,70310.92,40831.54,40700.13,1,BullStrong,Low
2019-05-02,69689.52,40700.13,40523.48,1,BullStrong,Low
2019-05-03,71611.52,40523.48,41169.75,1,BullStrong,Low
2019-05-03,72031.52,41169.75,41169.75,1,BullStrong,Low
2019-05-07,68470.82,40917.71,40120.64,1,BullStrong,Low
2019-05-08,67584.32,40120.64,40019.39,1,BullStrong,Low
2019-05-09,66861.92,40019.39,39803.96,1,BullStrong,Low
2019-05-10,66835.82,39803.96,39853.51,1,BullStrong,Low
2019-05-10,66775.42,39853.51,39853.51,3,Sideways,Low
2019-05-14,63921.94,38470.49,38892.72,3,Sideways,Low
2019-05-15,64999.60,38892.72,39442.05,3,Sideways,Low
2019-05-16,66135.81,39442.05,39838.43,3,Sideways,Low
2019-05-17,66253.00,39838.43,39431.28,3,Sideways,Low
2019-05-17,65708.68,39431.28,39431.28,3,Sideways,Low
2019-05-21,64541.42,38765.62,39170.62,3,Sideways,Low
2019-05-22,64919.08,39170.62,38996.12,3,Sideways,Low
2019-05-23,64100.56,38996.12,38399.40,3,Sideways,Low
2019-05-24,63285.33,38399.40,38380.01,3,Sideways,Low
2019-05-24,63259.41,38380.01,38380.01,3,Sideways,Low
2019-05-28,63132.75,,38235.67,3,Sideways,Low
2019-05-29,62647.17,38235.67,37921.15,3,Sideways,Low
2019-05-30,62362.08,37921.15,38080.57,3,Sideways,Low
2019-05-31,62020.53,38080.57,37473.07,3,Sideways,Low
2019-05-31,61208.37,37473.07,37473.07,3,Sideways,Low
2019-06-04,60236.35,36648.00,37679.88,3,Sideways,Low
2019-06-05,61860.45,37679.88,37959.93,3,Sideways,Low
2019-06-06,62496.90,37959.93,38261.53,3,Sideways,Low
2019-06-07,63561.78,38261.53,39000.43,3,Sideways,Low
2019-06-07,64549.62,39000.43,39000.43,3,Sideways,Low
2019-06-11,65653.01,39454.98,39508.83,3,Sideways,Low
2019-06-12,65508.82,39508.83,39280.48,3,Sideways,Low
2019-06-13,65408.81,39280.48,39513.14,3,Sideways,Low
2019-06-14,65553.89,39513.14,39345.11,3,Sideways,Low
2019-06-14,65329.25,39345.11,39345.11,3,Sideways,Low
2019-06-18,66430.01,39582.08,40157.26,3,Sideways,Low
2019-06-19,67356.20,40157.26,40308.06,3,Sideways,Low
2019-06-20,68575.10,40308.06,40682.90,1,BullStrong,Low
2019-06-21,68638.58,40682.90,40622.58,1,BullStrong,Low
2019-06-21,68597.98,40622.58,40622.58,1,BullStrong,Low
2019-06-25,66415.86,40534.25,39838.43,1,BullStrong,Low
2019-06-26,66442.36,39838.43,40023.70,1,BullStrong,Low
2019-06-27,66996.81,40023.70,40176.65,1,BullStrong,Low
2019-06-28,67269.05,40176.65,40228.35,1,BullStrong,Low
2019-06-28,67303.85,40228.35,40228.35,1,BullStrong,Low
2019-07-02,69778.89,40771.22,40932.79,1,BullStrong,Low
2019-07-03,70825.26,40932.79,41240.84,1,BullStrong,Low
2019-07-03,71032.61,41240.84,41240.84,1,BullStrong,Low
2019-07-05,70752.63,,41156.83,1,BullStrong,Low
2019-07-05,70696.08,41156.83,41156.83,1,BullStrong,Low
2019-07-09,70228.31,40868.16,41072.81,1,BullStrong,Low
2019-07-10,71629.24,41072.81,41482.12,1,BullStrong,Low
2019-07-11,71787.54,41482.12,41451.96,1,BullStrong,Low
2019-07-12,72503.01,41451.96,41691.08,1,BullStrong,Low
2019-07-12,72663.96,41691.08,41691.08,1,BullStrong,Low
2019-07-16,72493.41,41824.64,41609.22,1,BullStrong,Low
2019-07-17,71690.77,41609.22,41404.57,1,BullStrong,Low
2019-07-18,71741.85,41404.57,41451.96,1,BullStrong,Low
2019-07-19,70712.42,41451.96,41148.21,1,BullStrong,Low
2019-07-19,70507.97,41148.21,41148.21,1,BullStrong,Low
2019-07-23,72584.07,41475.66,41747.09,1,BullStrong,Low
2019-07-24,73717.41,41747.09,42040.07,1,BullStrong,Low
2019-07-25,72612.36,42040.07,41641.53,1,BullStrong,Low
2019-07-26,73659.39,41641.53,42070.23,1,BullStrong,Low
2019-07-26,73947.94,42070.23,42070.23,1,BullStrong,Low
2019-07-30,72822.01,41925.89,41744.94,1,BullStrong,Low
2019-07-31,70818.46,41744.94,41167.60,1,BullStrong,Low
2019-08-01,69830.82,41167.60,40962.95,1,BullStrong,Low
2019-08-02,67765.74,40962.95,40359.76,1,BullStrong,Low
2019-08-02,67359.74,40359.76,40359.76,1,BullStrong,Low
2019-08-06,63658.61,38933.65,39478.67,1,BullStrong,Low
2019-08-07,64572.40,39478.67,39691.94,1,BullStrong,Low
2019-08-08,67229.29,39691.94,40555.79,1,BullStrong,Low
2019-08-09,67320.51,40555.79,40174.49,3,Sideways,Low
2019-08-09,66812.52,40174.49,40174.49,3,Sideways,Low
2019-08-13,66592.25,39713.49,40583.80,3,Sideways,Low
2019-08-14,66539.55,40583.80,39370.96,3,Sideways,Low
2019-08-15,64871.51,39370.96,39325.72,3,Sideways,Low
2019-08-16,65377.07,39325.72,39956.92,3,Sideways,Low
2019-08-16,66217.98,39956.92,39956.92,3,Sideways,Low
2019-08-20,67388.89,40592.42,40277.90,3,Sideways,Low
2019-08-21,67305.01,40277.90,40635.50,3,Sideways,Low
2019-08-22,67650.86,40635.50,40504.09,3,Sideways,Low
2019-08-23,66252.74,40504.09,39222.32,3,Sideways,Low
2019-08-23,64545.09,39222.32,39222.32,3,Sideways,Low
2019-08-27,65750.00,39814.74,39730.72,3,Sideways,Low
2019-08-28,65764.29,39730.72,39872.90,3,Sideways,Low
2019-08-29,66530.42,39872.90,40482.55,3,Sideways,Low
2019-08-30,67249.05,40482.55,40385.61,3,Sideways,Low
2019-08-30,67119.90,40385.61,40385.61,3,Sideways,Low
2019-09-03,66736.88,,39993.54,3,Sideways,Low
2019-09-04,66752.07,39993.54,40570.87,3,Sideways,Low
2019-09-05,68256.81,40570.87,41314.09,3,Sideways,Low
2019-09-06,69207.78,41314.09,41273.16,3,Sideways,Low
2019-09-06,69153.25,41273.16,41273.16,3,Sideways,Low
2019-09-10,68347.16,41186.99,41068.50,1,BullStrong,Low
2019-09-11,69362.02,41068.50,41454.11,1,BullStrong,Low
2019-09-12,70140.07,41454.11,41626.45,1,BullStrong,Low
2019-09-13,69807.98,41626.45,41477.81,1,BullStrong,Low
2019-09-13,69707.93,41477.81,41477.81,1,BullStrong,Low
2019-09-17,69551.23,41292.55,41490.74,1,BullStrong,Low
2019-09-18,69659.02,41490.74,41473.50,1,BullStrong,Low
2019-09-19,69833.06,41473.50,41542.44,1,BullStrong,Low
2019-09-20,68560.80,41542.44,41102.97,1,BullStrong,Low
2019-09-20,68265.00,41102.97,41102.97,1,BullStrong,Low
2019-09-24,66653.20,41038.35,40493.32,1,BullStrong,Low
2019-09-25,67534.59,40493.32,40947.87,1,BullStrong,Low
2019-09-26,67437.26,40947.87,40797.07,1,BullStrong,Low
2019-09-27,65889.08,40797.07,40290.82,1,BullStrong,Low
2019-09-27,65548.33,40290.82,40290.82,1,BullStrong,Low
2019-10-01,65876.84,40674.28,40342.52,1,BullStrong,Low
2019-10-02,63681.96,40342.52,39648.86,1,BullStrong,Low
2019-10-03,63548.56,39648.86,40084.02,3,Sideways,Low
2019-10-04,64650.74,40084.02,40674.28,3,Sideways,Low
2019-10-04,65401.50,40674.28,40674.28,3,Sideways,Low
2019-10-08,64506.35,40551.49,39943.99,3,Sideways,Low
2019-10-09,64123.07,39943.99,40333.91,3,Sideways,Low
2019-10-10,64908.85,40333.91,40646.27,3,Sideways,Low
2019-10-11,65812.81,40646.27,41169.75,3,Sideways,Low
2019-10-11,66478.63,41169.75,41169.75,3,Sideways,Low
2019-10-15,67021.85,41165.45,41688.93,3,Sideways,Low
2019-10-16,67301.91,41688.93,41585.52,1,BullStrong,Low
2019-10-17,67511.23,41585.52,41695.39,1,BullStrong,Low
2019-10-18,66421.23,41695.39,41294.70,1,BullStrong,Low
2019-10-18,66160.83,41294.70,41294.70,1,BullStrong,Low
2019-10-22,66503.29,41660.92,41329.17,1,BullStrong,Low
2019-10-23,66472.04,41329.17,41408.88,1,BullStrong,Low
2019-10-24,67660.67,41408.88,41811.72,1,BullStrong,Low
2019-10-25,68850.36,41811.72,42145.63,1,BullStrong,Low
2019-10-25,69067.36,42145.63,42145.63,1,BullStrong,Low
2019-10-29,69620.23,42561.40,42231.80,1,BullStrong,Low
2019-10-30,69995.95,42231.80,42436.45,1,BullStrong,Low
2019-10-31,70159.68,42436.45,42455.84,1,BullStrong,Low
2019-11-01,71327.54,42455.84,42841.45,1,BullStrong,Low
2019-11-01,71578.14,42841.45,42841.45,1,BullStrong,Low
2019-11-05,72586.06,43106.42,43130.12,1,BullStrong,Low
2019-11-06,72318.79,43130.12,43033.18,1,BullStrong,Low
2019-11-07,72704.37,43033.18,43177.51,1,BullStrong,Low
2019-11-08,73326.64,43177.51,43349.85,1,BullStrong,Low
2019-11-08,73438.64,43349.85,43349.85,1,BullStrong,Low
2019-11-12,73579.05,43291.68,43416.63,1,BullStrong,Low
2019-11-13,73592.65,43416.63,43427.40,1,BullStrong,Low
2019-11-14,73587.36,43427.40,43392.93,1,BullStrong,Low
2019-11-15,74419.12,43392.93,43711.76,1,BullStrong,Low
2019-11-15,74626.32,43711.76,43711.76,1,BullStrong,Low
2019-11-19,75078.87,43746.23,43810.86,1,BullStrong,Low
2019-11-20,74303.58,43810.86,43548.04,1,BullStrong,Low
2019-11-21,73776.37,43548.04,43451.10,1,BullStrong,Low
2019-11-22,73836.27,43451.10,43479.10,1,BullStrong,Low
2019-11-22,73854.47,43479.10,43479.10,1,BullStrong,Low
2019-11-26,76051.01,43993.97,44077.98,1,BullStrong,Low
2019-11-27,77064.23,44077.98,44386.04,1,BullStrong,Low
2019-11-27,77264.43,44386.04,44386.04,1,BullStrong,Low
2019-11-29,76619.20,,44183.54,1,BullStrong,Low
2019-11-29,76487.60,44183.54,44183.54,1,BullStrong,Low
2019-12-03,73618.85,43731.15,43388.63,1,BullStrong,Low
2019-12-04,74066.05,43388.63,43608.36,1,BullStrong,Low
2019-12-05,74448.51,43608.36,43694.53,1,BullStrong,Low
2019-12-06,75930.15,43694.53,44162.00,1,BullStrong,Low
2019-12-06,76233.95,44162.00,44162.00,1,BullStrong,Low
2019-12-10,75415.51,43961.65,43925.03,1,BullStrong,Low
2019-12-11,76098.38,43925.03,44157.69,1,BullStrong,Low
2019-12-12,77337.25,44157.69,44487.29,1,BullStrong,Low
2019-12-13,77987.74,44487.29,44633.78,1,BullStrong,Low
2019-12-13,78082.94,44633.78,44633.78,1,BullStrong,Low
2019-12-17,79848.94,45081.86,45107.71,1,BullStrong,Low
2019-12-18,79982.50,45107.71,45142.18,1,BullStrong,Low
2019-12-19,81037.26,45142.18,45424.39,1,BullStrong,Low
2019-12-20,81835.16,45424.39,45607.50,1,BullStrong,Low
2019-12-20,81954.16,45607.50,45607.50,1,BullStrong,Low
2019-12-24,82404.45,45629.04,45652.74,1,BullStrong,Low
2019-12-24,82419.85,45652.74,45652.74,1,BullStrong,Low
2019-12-26,83790.19,,46055.58,1,BullStrong,Low
2019-12-27,83892.22,46055.58,46016.80,1,BullStrong,Low
2019-12-27,83867.02,46016.80,46016.80,1,BullStrong,Low
2019-12-31,82896.75,45715.21,45801.38,1,BullStrong,Low
2019-12-31,82952.75,45801.38,45801.38,1,BullStrong,Low
2020-01-02,85588.95,,46566.14,1,BullStrong,Low
2020-01-03,84568.14,46566.14,46139.60,1,BullStrong,Low
2020-01-03,84290.94,46139.60,46139.60,1,BullStrong,Low
2020-01-07,85448.90,46436.88,46430.42,1,BullStrong,Low
2020-01-08,86716.72,46430.42,46779.41,1,BullStrong,Low
2020-01-09,88369.16,46779.41,47175.79,1,BullStrong,Low
2020-01-10,88153.59,47175.79,47055.15,1,BullStrong,Low
2020-01-10,88075.19,47055.15,47055.15,1,BullStrong,Low
2020-01-14,89743.02,47598.02,47410.60,1,BullStrong,Low
2020-01-15,89658.09,47410.60,47429.99,1,BullStrong,Low
2020-01-16,91311.41,47429.99,47884.53,1,BullStrong,Low
2020-01-17,92510.12,47884.53,48121.50,1,BullStrong,Low
2020-01-17,92664.12,48121.50,48121.50,1,BullStrong,Low
2020-01-21,92633.40,,48099.96,1,BullStrong,Low
2020-01-22,93037.26,48099.96,48227.06,1,BullStrong,Low
2020-01-23,93691.34,48227.06,48382.16,1,BullStrong,Low
2020-01-24,92176.01,48382.16,47975.01,1,BullStrong,Low
2020-01-24,91911.41,47975.01,47975.01,1,BullStrong,Low
2020-01-28,90161.31,46984.06,47705.73,1,BullStrong,Low
2020-01-29,90845.38,47705.73,47783.28,1,BullStrong,Low
2020-01-30,91571.73,47783.28,47953.47,1,BullStrong,Low
2020-01-31,88708.15,47953.47,47193.02,1,BullStrong,Low
2020-01-31,88213.95,47193.02,47193.02,1,BullStrong,Low
2020-02-04,95430.71,47906.07,49002.59,1,BullStrong,Low
2020-02-05,96886.85,49002.59,49164.15,1,BullStrong,Low
2020-02-06,98577.26,49164.15,49588.54,1,BullStrong,Low
