Run ID,Symbol Set,Portfolio Balance,Total Return %,Annualized Return %,Max Drawdown,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Total Trades,Profit Factor,Win Rate %,Avg Win ($),Avg Loss ($),Risk Bull,MACD Fast Period,MACD Slow Period,MACD Signal Period,ATR Period,Allocation Defense,Vix Ema Period,Ema Period Calm,Atr Stop Calm,Ema Period Choppy,Atr Stop Choppy
408,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,50,100,2.5,50,2.0
409,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,50,100,2.5,50,2.5
410,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,50,100,2.5,50,2.5
411,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,50,100,2.5,50,2.5
412,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,50,100,2.5,50,1.0
413,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,50,100,2.5,50,1.0
414,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,50,100,2.5,50,1.0
415,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,50,100,2.5,75,2.0
416,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,50,100,2.5,75,2.0
417,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,50,100,2.5,75,2.0
418,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,50,100,2.5,75,2.5
419,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,50,100,2.5,75,2.5
420,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,50,100,2.5,75,2.5
421,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,50,100,2.5,75,1.0
422,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,50,100,2.5,75,1.0
423,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,50,100,2.5,75,1.0
424,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,50,100,2.5,100,2.0
425,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,50,100,2.5,100,2.0
426,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,50,100,2.5,100,2.0
427,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,50,100,2.5,100,2.5
428,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,50,100,2.5,100,2.5
429,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,50,100,2.5,100,2.5
430,QQQ_TQQQ_VIX,53748.05,4.375,0.114,-0.106,1.78,0.83,1.08,331,0.0,0.305,322.74,-42878.85,0.015,12,26,9,14,0.6,50,100,2.5,100,1.0
431,QQQ_TQQQ_VIX,94468.95,8.447,0.155,-0.107,2.3,1.06,1.44,331,0.0,0.305,483.13,-69811.28,0.02,12,26,9,14,0.6,50,100,2.5,100,1.0
432,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.025,12,26,9,14,0.6,50,100,2.5,100,1.0
433,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,50,100,2.0,50,2.0
434,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,50,100,2.0,50,2.0
435,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,50,100,2.0,50,2.0
436,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,50,100,2.0,50,2.5
437,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,50,100,2.0,50,2.5
438,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,50,100,2.0,50,2.5
439,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,50,100,2.0,50,1.0
440,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,50,100,2.0,50,1.0
441,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,50,100,2.0,50,1.0
442,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,50,100,2.0,75,2.0
443,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,50,100,2.0,75,2.0
444,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,50,100,2.0,75,2.0
445,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,50,100,2.0,75,2.5
446,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,50,100,2.0,75,2.5
447,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,50,100,2.0,75,2.5
448,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,50,100,2.0,75,1.0
449,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,50,100,2.0,75,1.0
450,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,50,100,2.0,75,1.0
451,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,50,100,2.0,100,2.0
452,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,50,100,2.0,100,2.0
453,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,50,100,2.0,100,2.0
454,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,50,100,2.0,100,2.5
455,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,50,100,2.0,100,2.5
456,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,50,100,2.0,100,2.5
457,QQQ_TQQQ_VIX,81968.77,7.197,0.145,-0.107,2.18,1.01,1.35,331,0.0,0.305,435.29,-62057.49,0.015,12,26,9,14,0.6,50,100,2.0,100,1.0
458,QQQ_TQQQ_VIX,165667.21,15.567,0.198,-0.109,2.72,1.25,1.81,331,0.0,0.305,736.77,-109700.56,0.02,12,26,9,14,0.6,50,100,2.0,100,1.0
459,QQQ_TQQQ_VIX,331943.83,32.194,0.252,-0.111,3.13,1.43,2.28,331,0.0,0.305,1269.95,-190492.82,0.025,12,26,9,14,0.6,50,100,2.0,100,1.0
460,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,50,100,1.0,50,2.0
461,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,50,100,1.0,50,2.0
462,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,50,100,1.0,50,2.0
463,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,50,100,1.0,50,2.5
464,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,50,100,1.0,50,2.5
465,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,50,100,1.0,50,2.5
466,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,50,100,1.0,50,1.0
467,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,50,100,1.0,50,1.0
468,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,50,100,1.0,50,1.0
469,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,50,100,1.0,75,2.0
470,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,50,100,1.0,75,2.0
471,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,50,100,1.0,75,2.0
472,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,50,100,1.0,75,2.5
473,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,50,100,1.0,75,2.5
474,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,50,100,1.0,75,2.5
475,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,50,100,1.0,75,1.0
476,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,50,100,1.0,75,1.0
477,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,50,100,1.0,75,1.0
478,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,50,100,1.0,100,2.0
479,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,50,100,1.0,100,2.0
480,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,50,100,1.0,100,2.0
481,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,50,100,1.0,100,2.5
482,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,50,100,1.0,100,2.5
483,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,50,100,1.0,100,2.5
484,QQQ_TQQQ_VIX,745064.70,73.506,0.319,-0.112,3.39,1.48,2.84,327,0.0,0.306,2442.79,-364369.97,0.015,12,26,9,14,0.6,50,100,1.0,100,1.0
485,QQQ_TQQQ_VIX,2615384.61,260.538,0.43,-0.117,3.94,1.73,3.69,325,0.0,0.305,6838.83,-1073676.43,0.02,12,26,9,14,0.6,50,100,1.0,100,1.0
486,QQQ_TQQQ_VIX,4975500.22,496.550,0.49,-0.132,3.96,1.67,3.71,320,0.0,0.312,10931.82,-1969091.88,0.025,12,26,9,14,0.6,50,100,1.0,100,1.0
487,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,100,25,2.5,50,2.0
488,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,100,25,2.5,50,2.0
489,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,100,25,2.5,50,2.0
490,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,100,25,2.5,50,2.5
491,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,100,25,2.5,50,2.5
492,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,100,25,2.5,50,2.5
493,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,100,25,2.5,50,1.0
494,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,100,25,2.5,50,1.0
495,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,100,25,2.5,50,1.0
496,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,100,25,2.5,75,2.0
497,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,100,25,2.5,75,2.0
498,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,100,25,2.5,75,2.0
499,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,100,25,2.5,75,2.5
500,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,100,25,2.5,75,2.5
501,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,100,25,2.5,75,2.5
502,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,100,25,2.5,75,1.0
503,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,100,25,2.5,75,1.0
504,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,100,25,2.5,75,1.0
505,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,100,25,2.5,100,2.0
506,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,100,25,2.5,100,2.0
507,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,100,25,2.5,100,2.0
508,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,100,25,2.5,100,2.5
509,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,100,25,2.5,100,2.5
510,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,100,25,2.5,100,2.5
511,QQQ_TQQQ_VIX,73544.79,6.354,0.137,-0.078,2.71,1.26,1.74,429,0.0,0.24,324.99,-39159.6,0.015,12,26,9,14,0.6,100,25,2.5,100,1.0
512,QQQ_TQQQ_VIX,144141.53,13.414,0.187,-0.08,3.3,1.54,2.34,429,0.0,0.24,526.61,-67429.05,0.02,12,26,9,14,0.6,100,25,2.5,100,1.0
513,QQQ_TQQQ_VIX,279947.71,26.995,0.239,-0.081,3.71,1.74,2.94,429,0.0,0.24,868.65,-113335.03,0.025,12,26,9,14,0.6,100,25,2.5,100,1.0
514,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,100,25,2.0,50,2.0
515,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,100,25,2.0,50,2.0
516,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,100,25,2.0,50,2.0
517,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,100,25,2.0,50,2.5
518,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,100,25,2.0,50,2.5
519,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,100,25,2.0,50,2.5
520,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,100,25,2.0,50,1.0
521,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,100,25,2.0,50,1.0
522,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,100,25,2.0,50,1.0
523,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,100,25,2.0,75,2.0
524,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,100,25,2.0,75,2.0
525,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,100,25,2.0,75,2.0
526,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,100,25,2.0,75,2.5
527,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,100,25,2.0,75,2.5
528,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,100,25,2.0,75,2.5
529,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,100,25,2.0,75,1.0
530,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,100,25,2.0,75,1.0
531,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,100,25,2.0,75,1.0
532,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,100,25,2.0,100,2.0
533,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,100,25,2.0,100,2.0
534,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,100,25,2.0,100,2.0
535,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,100,25,2.0,100,2.5
536,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,100,25,2.0,100,2.5
537,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,100,25,2.0,100,2.5
538,QQQ_TQQQ_VIX,122317.31,11.232,0.174,-0.08,3.17,1.48,2.19,428,0.0,0.241,466.44,-59311.11,0.015,12,26,9,14,0.6,100,25,2.0,100,1.0
539,QQQ_TQQQ_VIX,281302.15,27.130,0.239,-0.081,3.72,1.74,2.94,428,0.0,0.241,871.18,-113851.78,0.02,12,26,9,14,0.6,100,25,2.0,100,1.0
540,QQQ_TQQQ_VIX,641181.56,63.118,0.306,-0.083,4.11,1.91,3.7,428,0.0,0.241,1667.66,-219087.43,0.025,12,26,9,14,0.6,100,25,2.0,100,1.0
541,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,100,25,1.0,50,2.0
542,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,100,25,1.0,50,2.0
543,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,100,25,1.0,50,2.0
544,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,100,25,1.0,50,2.5
545,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,100,25,1.0,50,2.5
546,QQQ_TQQQ_VIX,-1994787.24,-200.479,,-1.0,,0.25,,195,0.0,0.226,411.81,-639903.79,0.025,12,26,9,14,0.6,100,25,1.0,50,2.5
547,QQQ_TQQQ_VIX,1410438.03,140.044,0.374,-0.119,4.11,1.74,3.14,421,0.0,0.242,3145.67,-437045.01,0.015,12,26,9,14,0.6,100,25,1.0,50,1.0
548,QQQ_TQQQ_VIX,5574869.41,556.487,0.501,-0.114,4.61,1.92,4.4,422,0.0,0.242,9744.75,-1404037.19,0.02,12,26,9,14,0.6,100,25,1.0,50,1.0
