Run ID,Symbol Set,Portfolio Balance,Total Return %,Annualized Return %,Max Drawdown,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Total Trades,Profit Factor,Win Rate %,Avg Win ($),Avg Loss ($),Risk Bull,MACD Fast Period,MACD Slow Period,MACD Signal Period,ATR Period,Allocation Defense,Vix Ema Period,Ema Period Calm,Atr Stop Calm,Ema Period Choppy,Atr Stop Choppy
418,QQQ_TQQQ_VIX,-185686.67,-19.569,,-1.0,,0.15,,68,0.0,0.471,102.24,-93989.83,0.06,12,26,9,14,0.6,100,75,1.0,50,2.5
419,QQQ_TQQQ_VIX,-419815.69,-42.982,,-1.0,,0.19,,76,0.0,0.421,149.99,-210433.32,0.05,12,26,9,14,0.6,100,75,1.0,50,1.0
420,QQQ_TQQQ_VIX,-185686.67,-19.569,,-1.0,,0.15,,68,0.0,0.471,102.24,-93989.83,0.06,12,26,9,14,0.6,100,75,1.0,50,1.0
421,QQQ_TQQQ_VIX,-419815.69,-42.982,,-1.0,,0.19,,76,0.0,0.421,149.99,-210433.32,0.05,12,26,9,14,0.6,100,75,1.0,75,2.0
422,QQQ_TQQQ_VIX,-185686.67,-19.569,,-1.0,,0.15,,68,0.0,0.471,102.24,-93989.83,0.06,12,26,9,14,0.6,100,75,1.0,75,2.0
423,QQQ_TQQQ_VIX,-419815.69,-42.982,,-1.0,,0.19,,76,0.0,0.421,149.99,-210433.32,0.05,12,26,9,14,0.6,100,75,1.0,75,2.5
424,QQQ_TQQQ_VIX,-185686.67,-19.569,,-1.0,,0.15,,68,0.0,0.471,102.24,-93989.83,0.06,12,26,9,14,0.6,100,75,1.0,75,2.5
425,QQQ_TQQQ_VIX,-419815.69,-42.982,,-1.0,,0.19,,76,0.0,0.421,149.99,-210433.32,0.05,12,26,9,14,0.6,100,75,1.0,75,1.0
426,QQQ_TQQQ_VIX,-185686.67,-19.569,,-1.0,,0.15,,68,0.0,0.471,102.24,-93989.83,0.06,12,26,9,14,0.6,100,75,1.0,75,1.0
427,QQQ_TQQQ_VIX,-419815.69,-42.982,,-1.0,,0.19,,76,0.0,0.421,149.99,-210433.32,0.05,12,26,9,14,0.6,100,75,1.0,100,2.0
428,QQQ_TQQQ_VIX,-185686.67,-19.569,,-1.0,,0.15,,68,0.0,0.471,102.24,-93989.83,0.06,12,26,9,14,0.6,100,75,1.0,100,2.0
429,QQQ_TQQQ_VIX,-419815.69,-42.982,,-1.0,,0.19,,76,0.0,0.421,149.99,-210433.32,0.05,12,26,9,14,0.6,100,75,1.0,100,2.5
430,QQQ_TQQQ_VIX,-185686.67,-19.569,,-1.0,,0.15,,68,0.0,0.471,102.24,-93989.83,0.06,12,26,9,14,0.6,100,75,1.0,100,2.5
431,QQQ_TQQQ_VIX,-419815.69,-42.982,,-1.0,,0.19,,76,0.0,0.421,149.99,-210433.32,0.05,12,26,9,14,0.6,100,75,1.0,100,1.0
432,QQQ_TQQQ_VIX,-185686.67,-19.569,,-1.0,,0.15,,68,0.0,0.471,102.24,-93989.83,0.06,12,26,9,14,0.6,100,75,1.0,100,1.0
433,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,100,100,2.5,50,2.0
434,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,100,100,2.5,50,2.0
435,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,100,100,2.5,50,2.5
436,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,100,100,2.5,50,2.5
437,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,100,100,2.5,50,1.0
438,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,100,100,2.5,50,1.0
439,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,100,100,2.5,75,2.0
440,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,100,100,2.5,75,2.0
441,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,100,100,2.5,75,2.5
442,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,100,100,2.5,75,2.5
443,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,100,100,2.5,75,1.0
444,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,100,100,2.5,75,1.0
445,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,100,100,2.5,100,2.0
446,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,100,100,2.5,100,2.0
447,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,100,100,2.5,100,2.5
448,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,100,100,2.5,100,2.5
449,QQQ_TQQQ_VIX,2487918.41,247.792,0.425,-0.117,3.92,1.73,3.65,330,0.0,0.306,6785.46,-1047665.92,0.05,12,26,9,14,0.6,100,100,2.5,100,1.0
450,QQQ_TQQQ_VIX,3889653.23,387.965,0.467,-0.129,3.88,1.64,3.61,323,0.0,0.313,9367.99,-1633362.47,0.06,12,26,9,14,0.6,100,100,2.5,100,1.0
451,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,100,100,2.0,50,2.0
452,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,100,100,2.0,50,2.0
453,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,100,100,2.0,50,2.5
454,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,100,100,2.0,50,2.5
455,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,100,100,2.0,50,1.0
456,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,100,100,2.0,50,1.0
457,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,100,100,2.0,75,2.0
458,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,100,100,2.0,75,2.0
459,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,100,100,2.0,75,2.5
460,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,100,100,2.0,75,2.5
461,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,100,100,2.0,75,1.0
462,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,100,100,2.0,75,1.0
463,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,100,100,2.0,100,2.0
464,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,100,100,2.0,100,2.0
465,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,100,100,2.0,100,2.5
466,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,100,100,2.0,100,2.5
467,QQQ_TQQQ_VIX,4706507.52,469.651,0.485,-0.132,3.92,1.64,3.67,321,0.0,0.315,11000.51,-1952911.18,0.05,12,26,9,14,0.6,100,100,2.0,100,1.0
468,QQQ_TQQQ_VIX,5868062.47,585.806,0.506,-0.147,3.82,1.57,3.45,304,0.0,0.332,12104.19,-2560913.03,0.06,12,26,9,14,0.6,100,100,2.0,100,1.0
469,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,100,100,1.0,50,2.0
470,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,100,100,1.0,50,2.0
471,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,100,100,1.0,50,2.5
472,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,100,100,1.0,50,2.5
473,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,100,100,1.0,50,1.0
474,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,100,100,1.0,50,1.0
475,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,100,100,1.0,75,2.0
476,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,100,100,1.0,75,2.0
477,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,100,100,1.0,75,2.5
478,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,100,100,1.0,75,2.5
479,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,100,100,1.0,75,1.0
480,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,100,100,1.0,75,1.0
481,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,100,100,1.0,100,2.0
482,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,100,100,1.0,100,2.0
483,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,100,100,1.0,100,2.5
484,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,100,100,1.0,100,2.5
485,QQQ_TQQQ_VIX,-430088.88,-44.009,,-1.0,,0.19,,67,0.0,0.463,145.75,-260552.61,0.05,12,26,9,14,0.6,100,100,1.0,100,1.0
486,QQQ_TQQQ_VIX,-193742.17,-20.374,,-1.0,,0.15,,57,0.0,0.544,102.77,-75428.2,0.06,12,26,9,14,0.6,100,100,1.0,100,1.0
