Trade_ID,Date,Bar_Number,Strategy_State,Ticker,Decision,Decision_Reason,Indicator_SMA_fast,Indicator_SMA_slow,Indicator_T_norm,Indicator_z_score,Threshold_leverage_scalar,Threshold_lower_thresh_z,Threshold_upper_thresh_z,Order_Type,Shares,Fill_Price,Position_Value,Slippage,Commission,Portfolio_Value_Before,Portfolio_Value_After,Cash_Before,Cash_After,Allocation_Before,Allocation_After,Cumulative_Return_Pct
29,2010-06-16 05:00:00-07:00,1437,v3.5b Cell 2: BullStrong/High,TMF,SELL,"Kalman T_norm=0.090, SMA_fast=46.90 vs SMA_slow=46.13, z_score=1.784, vol_crush=False",46.89525,46.13374642857143,0.09039864665376982,1.7841423064726225,1.0,0.2,1.0,MARKET,48,98.276625,4717.278,0.0,0.48,11822.759786668,11817.557786668,7100.759786668,11817.557786668,"CASH: 60.1%, TMF: 39.9%",CASH: 100.0%,18.17557786668
30,2010-06-16 05:00:00-07:00,1437,v3.5b Cell 2: BullStrong/High,QQQ,BUY,"Kalman T_norm=0.090, SMA_fast=46.90 vs SMA_slow=46.13, z_score=1.784, vol_crush=False",46.89525,46.13374642857143,0.09039864665376982,1.7841423064726225,1.0,0.2,1.0,MARKET,251,46.9469,11783.6719,0.0,2.51,11817.557786668,11803.275886668,11817.557786668,31.375886668,CASH: 100.0%,QQQ: 99.7%,18.03275886668
31,2010-06-25 05:00:00-07:00,1475,v3.5b Cell 4: Sideways/High,QQQ,SELL,"Kalman T_norm=0.460, SMA_fast=46.23 vs SMA_slow=46.25, z_score=1.212, vol_crush=False",46.229,46.25053214285714,0.4600755569110117,1.212125159574609,1.0,0.2,1.0,MARKET,251,45.22473,11351.40723,0.0,2.51,11394.145886668,11380.273116668,31.375886668,11380.273116668,QQQ: 99.7%,CASH: 100.0%,13.80273116668
32,2010-06-25 05:00:00-07:00,1475,v3.5b Cell 4: Sideways/High,TMF,BUY,"Kalman T_norm=0.460, SMA_fast=46.23 vs SMA_slow=46.25, z_score=1.212, vol_crush=False",46.229,46.25053214285714,0.4600755569110117,1.212125159574609,1.0,0.2,1.0,MARKET,43,104.25415,4482.92845,0.0,0.43,11380.273116668,11375.364666668,11380.273116668,6896.914666668,CASH: 100.0%,"CASH: 60.6%, TMF: 39.4%",13.75364666668
33,2010-07-15 05:00:00-07:00,1540,v3.5b Cell 3: Sideways/Low,TMF,SELL,"Kalman T_norm=0.406, SMA_fast=45.05 vs SMA_slow=46.23, z_score=0.337, vol_crush=True",45.0468125,46.22916071428572,0.4062440913786556,0.3365591285998252,1.0,0.2,1.0,MARKET,43,109.265625,4698.421875,0.0,0.43,11600.039666668,11594.906541668,6896.914666668,11594.906541668,"CASH: 59.5%, TMF: 40.5%",CASH: 100.0%,15.94906541668
34,2010-07-15 05:00:00-07:00,1540,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=0.406, SMA_fast=45.05 vs SMA_slow=46.23, z_score=0.337, vol_crush=True",45.0468125,46.22916071428572,0.4062440913786556,0.3365591285998252,1.0,0.2,1.0,MARKET,9545,0.232940708,2223.41905786,0.0,95.45,11594.906541668,11497.235343808,11594.906541668,9276.037483808,CASH: 100.0%,"CASH: 80.7%, TQQQ: 19.3%",14.97235343808
35,2010-07-15 05:00:00-07:00,1540,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.406, SMA_fast=45.05 vs SMA_slow=46.23, z_score=0.337, vol_crush=True",45.0468125,46.22916071428572,0.4062440913786556,0.3365591285998252,1.0,0.2,1.0,MARKET,201,45.6456,9174.7656,0.0,2.01,11497.235343808,11486.059743808,9276.037483808,99.261883808,"CASH: 80.7%, TQQQ: 19.3%","QQQ: 79.8%, TQQQ: 19.3%",14.86059743808
36,2010-08-31 05:00:00-07:00,1709,v3.5b Cell 5: BearStrong/Low,TQQQ,SELL,"Kalman T_norm=-0.341, SMA_fast=45.26 vs SMA_slow=46.31, z_score=-0.291, vol_crush=False",45.2550625,46.307607142857144,-0.34132346838129535,-0.29118082487405444,1.0,0.2,1.0,MARKET,9545,0.198056745,1890.451631025,0.0,95.45,10727.065858808,10629.723514833,99.261883808,1894.263514833,"QQQ: 81.4%, TQQQ: 17.6%","CASH: 17.8%, QQQ: 82.2%",6.29723514833
37,2010-08-31 05:00:00-07:00,1709,v3.5b Cell 5: BearStrong/Low,QQQ,SELL,"Kalman T_norm=-0.341, SMA_fast=45.26 vs SMA_slow=46.31, z_score=-0.291, vol_crush=False",45.2550625,46.307607142857144,-0.34132346838129535,-0.29118082487405444,1.0,0.2,1.0,MARKET,78,43.41654,3386.49012,0.0,0.78,10629.723514833,10625.553634833,1894.263514833,5279.973634833,"CASH: 17.8%, QQQ: 82.2%","CASH: 49.7%, QQQ: 50.3%",6.25553634833
38,2010-08-31 05:00:00-07:00,1709,v3.5b Cell 5: BearStrong/Low,TMF,BUY,"Kalman T_norm=-0.341, SMA_fast=45.26 vs SMA_slow=46.31, z_score=-0.291, vol_crush=False",45.2550625,46.307607142857144,-0.34132346838129535,-0.29118082487405444,1.0,0.2,1.0,MARKET,15,137.5374,2063.061,0.0,0.15,10625.553634833,10623.342634833,5279.973634833,3216.762634833,"CASH: 49.7%, QQQ: 50.3%","CASH: 30.3%, QQQ: 50.3%, TMF: 19.4%",6.23342634833
39,2010-09-01 05:00:00-07:00,1715,v3.5b Cell 3: Sideways/Low,TMF,SELL,"Kalman T_norm=-0.278, SMA_fast=45.28 vs SMA_slow=46.32, z_score=0.169, vol_crush=False",45.275062500000004,46.315392857142854,-0.277941771744456,0.16925138815212276,1.0,0.2,1.0,MARKET,15,127.92195,1918.82925,0.0,0.15,10642.992634833,10640.921884833,3216.762634833,5135.441884833,"CASH: 30.2%, QQQ: 51.7%, TMF: 18.0%","CASH: 48.3%, QQQ: 51.7%",6.40921884833
40,2010-09-01 05:00:00-07:00,1715,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=-0.278, SMA_fast=45.28 vs SMA_slow=46.32, z_score=0.169, vol_crush=False",45.275062500000004,46.315392857142854,-0.277941771744456,0.16925138815212276,1.0,0.2,1.0,MARKET,9410,0.216153938,2034.00855658,0.0,94.1,10640.921884833,10544.789908253,5135.441884833,3007.333328253,"CASH: 48.3%, QQQ: 51.7%","CASH: 28.5%, QQQ: 52.2%, TQQQ: 19.3%",5.44789908253
41,2010-09-01 05:00:00-07:00,1715,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.278, SMA_fast=45.28 vs SMA_slow=46.32, z_score=0.169, vol_crush=False",45.275062500000004,46.315392857142854,-0.277941771744456,0.16925138815212276,1.0,0.2,1.0,MARKET,65,44.80476,2912.3094,0.0,0.65,10544.789908253,10541.230508253,3007.333328253,94.373928253,"CASH: 28.5%, QQQ: 52.2%, TQQQ: 19.3%","QQQ: 79.8%, TQQQ: 19.3%",5.41230508253
42,2010-10-07 05:00:00-07:00,1842,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.627, SMA_fast=46.73 vs SMA_slow=46.71, z_score=-0.641, vol_crush=False",46.7279225,46.71035642857142,0.6268963248991378,-0.6414353696229782,1.0,0.2,1.0,MARKET,90,49.36059,4442.4531,0.0,0.9,12105.494038253,12100.147138253,94.373928253,4535.927028253,"QQQ: 76.7%, TQQQ: 22.5%","CASH: 37.5%, QQQ: 40.0%, TQQQ: 22.5%",21.00147138253
43,2010-10-07 05:00:00-07:00,1842,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.627, SMA_fast=46.73 vs SMA_slow=46.71, z_score=-0.641, vol_crush=False",46.7279225,46.71035642857142,0.6268963248991378,-0.6414353696229782,1.0,0.2,1.0,MARKET,15141,0.289560271,4384.232063211,0.0,151.41,12100.147138253,11944.357286042,4535.927028253,0.284965042,"CASH: 37.5%, QQQ: 40.0%, TQQQ: 22.5%","QQQ: 40.5%, TQQQ: 59.5%",19.44357286042
44,2010-11-16 06:00:00-08:00,1986,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=-0.018, SMA_fast=51.12 vs SMA_slow=47.29, z_score=-0.890, vol_crush=False",51.1185625,47.28571357142857,-0.01766219857939705,-0.8904130959556565,1.0,0.2,1.0,MARKET,16548,0.324102573,5363.249378004,0.0,165.48,13007.392242042,12836.543624046,0.284965042,5198.054343046,"QQQ: 38.8%, TQQQ: 61.2%","CASH: 40.5%, QQQ: 39.3%, TQQQ: 20.2%",28.36543624046
45,2010-11-16 06:00:00-08:00,1986,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.018, SMA_fast=51.12 vs SMA_slow=47.29, z_score=-0.890, vol_crush=False",51.1185625,47.28571357142857,-0.01766219857939705,-0.8904130959556565,1.0,0.2,1.0,MARKET,100,51.50145,5150.145,0.0,1.0,12836.543624046,12830.398624046,5198.054343046,46.909343046,"CASH: 40.5%, QQQ: 39.3%, TQQQ: 20.2%","QQQ: 79.4%, TQQQ: 20.2%",28.30398624046
46,2011-01-14 06:00:00-08:00,2195,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.078, SMA_fast=54.42 vs SMA_slow=49.67, z_score=-1.412, vol_crush=False",54.416675,49.67140642857143,0.07752893642772103,-1.4116765696531102,1.0,0.2,1.0,MARKET,93,56.943,5295.699,0.0,0.93,14862.152313046,14855.921313046,46.909343046,5341.678343046,"QQQ: 75.9%, TQQQ: 23.7%","CASH: 36.0%, QQQ: 40.3%, TQQQ: 23.8%",48.55921313046
47,2011-01-14 06:00:00-08:00,2195,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.078, SMA_fast=54.42 vs SMA_slow=49.67, z_score=-1.412, vol_crush=False",54.416675,49.67140642857143,0.07752893642772103,-1.4116765696531102,1.0,0.2,1.0,MARKET,11832,0.44143099,5223.01147368,0.0,118.32,14855.921313046,14732.383519366,5341.678343046,0.346869366,"CASH: 36.0%, QQQ: 40.3%, TQQQ: 23.8%","QQQ: 40.6%, TQQQ: 59.4%",47.32383519366
48,2011-01-20 06:00:00-08:00,2208,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.029, SMA_fast=54.72 vs SMA_slow=49.97, z_score=-1.204, vol_crush=False",54.71592499999999,49.96504928571429,0.029012227968015974,-1.2042760117610587,1.0,0.2,1.0,MARKET,13073,0.419242338,5480.755084674,0.0,130.73,14215.892639366,14079.67639804,0.346869366,5350.37195404,"QQQ: 41.4%, TQQQ: 58.6%","CASH: 38.0%, QQQ: 41.8%, TQQQ: 20.2%",40.7967639804
49,2011-01-20 06:00:00-08:00,2208,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.029, SMA_fast=54.72 vs SMA_slow=49.97, z_score=-1.204, vol_crush=False",54.71592499999999,49.96504928571429,0.029012227968015974,-1.2042760117610587,1.0,0.2,1.0,MARKET,95,56.16611,5335.78045,0.0,0.95,14079.67639804,14073.39594804,5350.37195404,13.64150404,"CASH: 38.0%, QQQ: 41.8%, TQQQ: 20.2%","QQQ: 79.7%, TQQQ: 20.2%",40.7339594804
50,2011-02-11 06:00:00-08:00,2291,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.071, SMA_fast=56.12 vs SMA_slow=51.37, z_score=-0.568, vol_crush=False",56.11719999999999,51.369235,0.0711359035125892,-0.5675667997012732,1.0,0.2,1.0,MARKET,98,58.38156,5721.39288,0.0,0.98,14887.88238004,14881.17526004,13.64150404,5734.05438404,"QQQ: 78.5%, TQQQ: 21.4%","CASH: 38.5%, QQQ: 40.1%, TQQQ: 21.4%",48.8117526004
51,2011-02-11 06:00:00-08:00,2291,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.071, SMA_fast=56.12 vs SMA_slow=51.37, z_score=-0.568, vol_crush=False",56.11719999999999,51.369235,0.0711359035125892,-0.5675667997012732,1.0,0.2,1.0,MARKET,11904,0.471669198,5614.750132992,0.0,119.04,14881.17526004,14756.526119048,5734.05438404,0.264251048,"CASH: 38.5%, QQQ: 40.1%, TQQQ: 21.4%","QQQ: 40.4%, TQQQ: 59.6%",47.56526119048
52,2011-02-22 06:00:00-08:00,2318,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.025, SMA_fast=56.68 vs SMA_slow=51.89, z_score=-0.205, vol_crush=False",56.6773,51.893885,0.025426360590393767,-0.2047527112938738,1.0,0.2,1.0,MARKET,12518,0.478921599,5995.140576282,0.0,125.18,14765.823317048,14634.64217533,0.264251048,5870.22482733,"QQQ: 39.4%, TQQQ: 60.6%","CASH: 40.1%, QQQ: 39.7%, TQQQ: 20.1%",46.3464217533
53,2011-02-22 06:00:00-08:00,2318,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.025, SMA_fast=56.68 vs SMA_slow=51.89, z_score=-0.205, vol_crush=False",56.6773,51.893885,0.025426360590393767,-0.2047527112938738,1.0,0.2,1.0,MARKET,102,57.08703,5822.87706,0.0,1.02,14634.64217533,14627.80511533,5870.22482733,46.32776733,"CASH: 40.1%, QQQ: 39.7%, TQQQ: 20.1%","QQQ: 79.5%, TQQQ: 20.1%",46.2780511533
54,2011-04-25 05:00:00-07:00,2538,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.070, SMA_fast=56.75 vs SMA_slow=55.04, z_score=-1.165, vol_crush=False",56.750812499999995,55.04102857142857,0.0699806231882092,-1.164548062871705,1.0,0.2,1.0,MARKET,102,58.43151,5960.01402,0.0,1.02,14824.94087533,14817.95489533,46.32776733,6005.32178733,"QQQ: 80.5%, TQQQ: 19.2%","CASH: 40.5%, QQQ: 40.3%, TQQQ: 19.2%",48.1795489533
55,2011-04-25 05:00:00-07:00,2538,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.070, SMA_fast=56.75 vs SMA_slow=55.04, z_score=-1.165, vol_crush=False",56.750812499999995,55.04102857142857,0.0699806231882092,-1.164548062871705,1.0,0.2,1.0,MARKET,12683,0.463484021,5878.367838343,0.0,126.83,14817.95489533,14685.252399987,6005.32178733,0.123948987,"CASH: 40.5%, QQQ: 40.3%, TQQQ: 19.2%","QQQ: 40.6%, TQQQ: 59.4%",46.85252399987
56,2011-05-17 05:00:00-07:00,2623,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.004, SMA_fast=57.64 vs SMA_slow=55.95, z_score=-0.383, vol_crush=False",57.64059999999999,55.95427142857143,0.003579648478560552,-0.38266439599321184,1.0,0.2,1.0,MARKET,12429,0.44304651,5506.62507279,0.0,124.29,14222.604138987,14092.802001777,0.123948987,5382.459021777,"QQQ: 41.3%, TQQQ: 58.7%","CASH: 38.2%, QQQ: 41.7%, TQQQ: 20.1%",40.92802001777
57,2011-05-17 05:00:00-07:00,2623,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.004, SMA_fast=57.64 vs SMA_slow=55.95, z_score=-0.383, vol_crush=False",57.64059999999999,55.95427142857143,0.003579648478560552,-0.38266439599321184,1.0,0.2,1.0,MARKET,93,57.61756,5358.43308,0.0,0.93,14092.802001777,14086.518921777,5382.459021777,23.095941777,"CASH: 38.2%, QQQ: 41.7%, TQQQ: 20.1%","QQQ: 79.7%, TQQQ: 20.2%",40.86518921777
58,2011-06-21 05:00:00-07:00,2746,v3.5b Cell 4: Sideways/High,TQQQ,SELL,"Kalman T_norm=-0.879, SMA_fast=57.12 vs SMA_slow=56.54, z_score=1.171, vol_crush=False",57.12213750000001,56.538085714285714,-0.8792620606860816,1.1711668218490188,1.0,0.2,1.0,MARKET,6402,0.412295292,2639.514459384,0.0,64.02,13435.102557777,13368.440401161,23.095941777,2598.590401161,"QQQ: 80.2%, TQQQ: 19.7%","CASH: 19.4%, QQQ: 80.6%",33.68440401161
59,2011-06-21 05:00:00-07:00,2746,v3.5b Cell 4: Sideways/High,QQQ,SELL,"Kalman T_norm=-0.879, SMA_fast=57.12 vs SMA_slow=56.54, z_score=1.171, vol_crush=False",57.12213750000001,56.538085714285714,-0.8792620606860816,1.1711668218490188,1.0,0.2,1.0,MARKET,195,55.17477,10759.08015,0.0,1.95,13368.440401161,13355.720551161,2598.590401161,13355.720551161,"CASH: 19.4%, QQQ: 80.6%",CASH: 100.0%,33.55720551161
60,2011-06-21 05:00:00-07:00,2746,v3.5b Cell 4: Sideways/High,TMF,BUY,"Kalman T_norm=-0.879, SMA_fast=57.12 vs SMA_slow=56.54, z_score=1.171, vol_crush=False",57.12213750000001,56.538085714285714,-0.8792620606860816,1.1711668218490188,1.0,0.2,1.0,MARKET,55,95.870775,5272.892625,0.0,0.55,13355.720551161,13349.902926161,13355.720551161,8082.277926161,CASH: 100.0%,"CASH: 60.5%, TMF: 39.5%",33.49902926161
61,2011-09-07 05:00:00-07:00,3024,v3.5b Cell 3: Sideways/Low,TMF,SELL,"Kalman T_norm=0.121, SMA_fast=55.07 vs SMA_slow=56.44, z_score=2.334, vol_crush=True",55.07462499999999,56.435742857142856,0.12130035893361805,2.334036831562039,1.0,0.2,1.0,MARKET,55,144.00585,7920.32175,0.0,0.55,16010.527926161,16002.049676161,8082.277926161,16002.049676161,"CASH: 50.5%, TMF: 49.5%",CASH: 100.0%,60.02049676161
62,2011-09-07 05:00:00-07:00,3024,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=0.121, SMA_fast=55.07 vs SMA_slow=56.44, z_score=2.334, vol_crush=True",55.07462499999999,56.435742857142856,0.12130035893361805,2.334036831562039,1.0,0.2,1.0,MARKET,8880,0.350402052,3111.57022176,0.0,88.8,16002.049676161,15910.141214401,16002.049676161,12801.679454401,CASH: 100.0%,"CASH: 80.5%, TQQQ: 19.5%",59.10141214401
63,2011-09-07 05:00:00-07:00,3024,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.121, SMA_fast=55.07 vs SMA_slow=56.44, z_score=2.334, vol_crush=True",55.07462499999999,56.435742857142856,0.12130035893361805,2.334036831562039,1.0,0.2,1.0,MARKET,232,54.69464,12689.15648,0.0,2.32,15910.141214401,15895.144734401,12801.679454401,110.202974401,"CASH: 80.5%, TQQQ: 19.5%","QQQ: 79.8%, TQQQ: 19.6%",58.95144734401
64,2011-09-15 05:00:00-07:00,3056,v3.5b Cell 4: Sideways/High,TQQQ,SELL,"Kalman T_norm=0.366, SMA_fast=54.57 vs SMA_slow=56.31, z_score=1.417, vol_crush=False",54.570875,56.306135714285716,0.36648928313743767,1.4165125881109755,1.0,0.2,1.0,MARKET,8880,0.37863099,3362.2431912,0.0,88.8,16509.571774401,16417.406165601,110.202974401,3383.646165601,"QQQ: 78.9%, TQQQ: 20.4%","CASH: 20.6%, QQQ: 79.4%",64.17406165601
65,2011-09-15 05:00:00-07:00,3056,v3.5b Cell 4: Sideways/High,QQQ,SELL,"Kalman T_norm=0.366, SMA_fast=54.57 vs SMA_slow=56.31, z_score=1.417, vol_crush=False",54.570875,56.306135714285716,0.36648928313743767,1.4165125881109755,1.0,0.2,1.0,MARKET,232,56.12382,13020.72624,0.0,2.32,16417.406165601,16402.052405601,3383.646165601,16402.052405601,"CASH: 20.6%, QQQ: 79.4%",CASH: 100.0%,64.02052405601
66,2011-09-15 05:00:00-07:00,3056,v3.5b Cell 4: Sideways/High,TMF,BUY,"Kalman T_norm=0.366, SMA_fast=54.57 vs SMA_slow=56.31, z_score=1.417, vol_crush=False",54.570875,56.306135714285716,0.36648928313743767,1.4165125881109755,1.0,0.2,1.0,MARKET,45,143.6435,6463.9575,0.0,0.45,16402.052405601,16395.144905601,16402.052405601,9937.644905601,CASH: 100.0%,"CASH: 60.6%, TMF: 39.4%",63.95144905601
67,2011-09-19 05:00:00-07:00,3063,v3.5b Cell 3: Sideways/Low,TMF,SELL,"Kalman T_norm=0.598, SMA_fast=54.44 vs SMA_slow=56.30, z_score=0.794, vol_crush=True",54.436125000000004,56.29606428571428,0.5976758790190769,0.7938912107843444,1.0,0.2,1.0,MARKET,45,146.10375,6574.66875,0.0,0.45,16518.894905601,16511.863655601,9937.644905601,16511.863655601,"CASH: 60.2%, TMF: 39.8%",CASH: 100.0%,65.11863655601
68,2011-09-19 05:00:00-07:00,3063,v3.5b Cell 3: Sideways/Low,TQQQ,BUY,"Kalman T_norm=0.598, SMA_fast=54.44 vs SMA_slow=56.30, z_score=0.794, vol_crush=True",54.436125000000004,56.29606428571428,0.5976758790190769,0.7938912107843444,1.0,0.2,1.0,MARKET,8274,0.389086698,3219.303339252,0.0,82.74,16511.863655601,16425.907568349,16511.863655601,13209.820316349,CASH: 100.0%,"CASH: 80.4%, TQQQ: 19.6%",64.25907568349
69,2011-09-19 05:00:00-07:00,3063,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.598, SMA_fast=54.44 vs SMA_slow=56.30, z_score=0.794, vol_crush=True",54.436125000000004,56.29606428571428,0.5976758790190769,0.7938912107843444,1.0,0.2,1.0,MARKET,231,56.66661,13089.98691,0.0,2.31,16425.907568349,16410.520658349,13209.820316349,117.523406349,"CASH: 80.4%, TQQQ: 19.6%","QQQ: 79.7%, TQQQ: 19.6%",64.10520658349
70,2011-11-09 06:00:00-08:00,3257,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.429, SMA_fast=56.19 vs SMA_slow=56.16, z_score=0.554, vol_crush=False",56.185750000000006,56.161189285714286,0.4291767512876191,0.5536301145444784,1.0,0.2,1.0,MARKET,115,56.75319,6526.61685,0.0,1.15,16375.271402349,16367.588252349,117.523406349,6642.990256349,"QQQ: 80.1%, TQQQ: 19.1%","CASH: 40.6%, QQQ: 40.3%, TQQQ: 19.2%",63.67588252349
71,2011-11-09 06:00:00-08:00,3257,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.429, SMA_fast=56.19 vs SMA_slow=56.16, z_score=0.554, vol_crush=False",56.185750000000006,56.161189285714286,0.4291767512876191,0.5536301145444784,1.0,0.2,1.0,MARKET,17066,0.379232854,6471.987886364,0.0,170.66,16367.588252349,16190.462729985,6642.990256349,0.342369985,"CASH: 40.6%, QQQ: 40.3%, TQQQ: 19.2%","QQQ: 40.7%, TQQQ: 59.3%",61.90462729985
72,2011-11-18 06:00:00-08:00,3295,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=-0.064, SMA_fast=56.43 vs SMA_slow=56.06, z_score=0.544, vol_crush=False",56.43075,56.062975,-0.06447717150512215,0.5440402410897361,1.0,0.2,1.0,MARKET,16610,0.349129521,5799.04134381,0.0,166.1,15282.540229985,15110.635383795,0.342369985,5633.283713795,"QQQ: 42.1%, TQQQ: 57.9%","CASH: 37.3%, QQQ: 42.5%, TQQQ: 20.2%",51.10635383795
73,2011-11-18 06:00:00-08:00,3295,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=-0.064, SMA_fast=56.43 vs SMA_slow=56.06, z_score=0.544, vol_crush=False",56.43075,56.062975,-0.06447717150512215,0.5440402410897361,1.0,0.2,1.0,MARKET,101,55.4554,5600.9954,0.0,1.01,15110.635383795,15104.029983795,5633.283713795,31.278313795,"CASH: 37.3%, QQQ: 42.5%, TQQQ: 20.2%","QQQ: 79.6%, TQQQ: 20.2%",51.04029983795
74,2012-01-05 06:00:00-08:00,3444,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.093, SMA_fast=56.04 vs SMA_slow=55.77, z_score=-0.442, vol_crush=False",56.04475,55.77415,0.09265079107299928,-0.4417483899462872,1.0,0.2,1.0,MARKET,106,57.55239,6100.55334,0.0,1.06,15922.341443795,15915.174783795,31.278313795,6130.771653795,"QQQ: 78.5%, TQQQ: 21.3%","CASH: 38.5%, QQQ: 40.2%, TQQQ: 21.3%",59.15174783795
75,2012-01-05 06:00:00-08:00,3444,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.093, SMA_fast=56.04 vs SMA_slow=55.77, z_score=-0.442, vol_crush=False",56.04475,55.77415,0.09265079107299928,-0.4417483899462872,1.0,0.2,1.0,MARKET,15378,0.388669281,5976.956203218,0.0,153.78,15915.174783795,15755.423798577,6130.771653795,0.035450577,"CASH: 38.5%, QQQ: 40.2%, TQQQ: 21.3%","QQQ: 40.6%, TQQQ: 59.4%",57.55423798577
76,2012-04-05 05:00:00-07:00,3766,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.009, SMA_fast=65.44 vs SMA_slow=59.38, z_score=-1.071, vol_crush=False",65.44455,59.382371428571425,0.008544401806095411,-1.0707988045983037,1.0,0.2,1.0,MARKET,16908,0.627237135,10605.32547858,0.0,169.08,22653.524870577,22473.828929157,0.035450577,10436.280929157,"QQQ: 33.2%, TQQQ: 66.8%","CASH: 46.4%, QQQ: 33.4%, TQQQ: 20.1%",124.73828929157
77,2012-04-05 05:00:00-07:00,3766,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.009, SMA_fast=65.44 vs SMA_slow=59.38, z_score=-1.071, vol_crush=False",65.44455,59.382371428571425,0.008544401806095411,-1.0707988045983037,1.0,0.2,1.0,MARKET,153,67.78772,10371.52116,0.0,1.53,22473.828929157,22461.937769157,10436.280929157,63.229769157,"CASH: 46.4%, QQQ: 33.4%, TQQQ: 20.1%","QQQ: 79.6%, TQQQ: 20.1%",124.61937769157
78,2012-06-20 05:00:00-07:00,4033,v3.5b Cell 1: BullStrong/Low,QQQ,SELL,"Kalman T_norm=0.063, SMA_fast=63.49 vs SMA_slow=62.37, z_score=-0.304, vol_crush=True",63.4886,62.37443571428572,0.06342134990475205,-0.303932268120737,1.0,0.2,1.0,MARKET,134,64.22571,8606.24514,0.0,1.34,20840.543369157,20830.588509157,63.229769157,8668.134909157,"QQQ: 81.4%, TQQQ: 18.3%","CASH: 41.6%, QQQ: 40.1%, TQQQ: 18.3%",108.30588509157
79,2012-06-20 05:00:00-07:00,4033,v3.5b Cell 1: BullStrong/Low,TQQQ,BUY,"Kalman T_norm=0.063, SMA_fast=63.49 vs SMA_slow=62.37, z_score=-0.304, vol_crush=True",63.4886,62.37443571428572,0.06342134990475205,-0.303932268120737,1.0,0.2,1.0,MARKET,16082,0.528966438,8506.838255916,0.0,160.82,20830.588509157,20661.270169241,8668.134909157,0.476653241,"CASH: 41.6%, QQQ: 40.1%, TQQQ: 18.3%","QQQ: 40.5%, TQQQ: 59.5%",106.61270169241
80,2012-06-28 05:00:00-07:00,4065,v3.5b Cell 3: Sideways/Low,TQQQ,SELL,"Kalman T_norm=0.026, SMA_fast=62.85 vs SMA_slow=62.62, z_score=0.230, vol_crush=False",62.852850000000004,62.621578571428564,0.026365753373136062,0.23008864974585214,1.0,0.2,1.0,MARKET,15232,0.474004521,7220.036863872,0.0,152.32,19133.296731241,18973.749467113,0.476653241,7068.193517113,"QQQ: 42.3%, TQQQ: 57.7%","CASH: 37.3%, QQQ: 42.6%, TQQQ: 20.1%",89.73749467113
81,2012-06-28 05:00:00-07:00,4065,v3.5b Cell 3: Sideways/Low,QQQ,BUY,"Kalman T_norm=0.026, SMA_fast=62.85 vs SMA_slow=62.62, z_score=0.230, vol_crush=False",62.852850000000004,62.621578571428564,0.026365753373136062,0.23008864974585214,1.0,0.2,1.0,MARKET,113,62.2622,7035.6286,0.0,1.13,18973.749467113,18965.590867113,7068.193517113,31.434917113,"CASH: 37.3%, QQQ: 42.6%, TQQQ: 20.1%","QQQ: 79.7%, TQQQ: 20.1%",89.65590867113
